StoreSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
411055,B00383,PR0013,2026-02-19,2,20.0
411056,B00205,PR0024,2026-05-08,5,475.0
411057,B00205,PR0021,2026-10-09,2,80.0
411058,B00144,PR0024,2026-11-22,3,285.0
411059,B00173,PR0020,2026-04-08,3,45.0
411060,B00084,PR0017,2026-05-10,9,180.0
411061,B00090,PR0022,2026-07-03,7,1260.0
411062,B00150,PR0022,2026-04-16,5,900.0
411063,B00408,PR0017,2026-09-27,4,80.0
411064,B00335,PR0018,2026-05-09,3,90.0
411065,B00261,PR0027,2026-07-13,9,225.0
411066,B00042,PR0018,2026-11-30,4,120.0
411067,B00081,PR0027,2026-07-06,6,150.0
411068,B00106,PR0014,2026-05-16,1,25.0
411069,B00084,PR0027,2026-09-08,4,100.0
411070,B00260,PR0024,2026-04-05,3,285.0
411071,B00366,PR0019,2026-08-25,5,125.0
411072,B00133,PR0021,2026-08-16,6,240.0
411073,B00042,PR0025,2026-09-10,7,1393.0
411074,B00173,PR0019,2026-10-07,2,50.0
411075,B00231,PR0019,2026-12-01,10,250.0
411076,B00253,PR0014,2026-11-20,6,150.0
411077,B00296,PR0013,2026-01-07,10,100.0
411078,B00018,PR0013,2026-03-23,5,50.0
411079,B00131,PR0017,2026-12-02,3,60.0
411080,B00113,PR0023,2026-08-12,5,375.0
411081,B00151,PR0021,2026-11-29,9,360.0
411082,B00323,PR0017,2026-12-22,7,140.0
411083,B00258,PR0017,2026-04-06,8,160.0
411084,B00420,PR0017,2026-03-08,8,160.0
411085,B00167,PR0025,2026-03-09,3,597.0
411086,B00329,PR0022,2026-06-23,2,360.0
411087,B00157,PR0020,2026-12-10,3,45.0
411088,B00433,PR0026,2026-04-15,4,480.0
411089,B00177,PR0017,2026-04-20,8,160.0
411090,B00273,PR0027,2026-10-10,1,25.0
411091,B00224,PR0023,2026-12-22,7,525.0
411092,B00266,PR0025,2026-03-17,5,995.0
411093,B00204,PR0025,2026-02-07,7,1393.0
411094,B00317,PR0023,2026-04-19,7,525.0
411095,B00242,PR0020,2026-08-25,3,45.0
411096,B00169,PR0024,2026-11-04,1,95.0
411097,B00135,PR0017,2026-02-19,5,100.0
411098,B00242,PR0023,2026-05-02,9,675.0
411099,B00190,PR0026,2026-07-03,2,240.0
411100,B00029,PR0019,2026-07-10,9,225.0
411101,B00266,PR0024,2026-08-30,1,95.0
411102,B00019,PR0017,2026-04-07,9,180.0
411103,B00271,PR0025,2026-06-08,4,796.0
411104,B00324,PR0026,2026-03-30,10,1200.0
411105,B00325,PR0025,2026-02-19,9,1791.0
411106,B00294,PR0018,2026-02-24,2,60.0
411107,B00361,PR0024,2026-08-19,6,570.0
411108,B00320,PR0017,2026-10-20,10,200.0
411109,B00424,PR0021,2026-09-10,8,320.0
411110,B00128,PR0024,2026-12-28,10,950.0
411111,B00439,PR0021,2026-09-29,2,80.0
411112,B00048,PR0021,2026-02-22,6,240.0
411113,B00414,PR0027,2026-04-08,6,150.0
411114,B00169,PR0014,2026-07-17,9,225.0
411115,B00240,PR0024,2026-04-23,8,760.0
411116,B00192,PR0013,2026-08-15,9,90.0
411117,B00059,PR0024,2026-03-12,2,190.0
411118,B00242,PR0014,2026-12-01,3,75.0
411119,B00363,PR0019,2026-05-17,10,250.0
411120,B00100,PR0018,2026-06-08,4,120.0
411121,B00217,PR0027,2026-07-08,8,200.0
411122,B00112,PR0013,2026-03-07,1,10.0
411123,B00235,PR0021,2026-08-10,7,280.0
411124,B00062,PR0025,2026-10-13,9,1791.0
411125,B00102,PR0024,2026-09-11,2,190.0
411126,B00019,PR0023,2026-07-02,5,375.0
411127,B00149,PR0022,2026-08-21,1,180.0
411128,B00309,PR0018,2026-07-12,2,60.0
411129,B00170,PR0019,2026-12-20,5,125.0
411130,B00305,PR0026,2026-09-04,3,360.0
411131,B00141,PR0020,2026-01-04,6,90.0
411132,B00048,PR0019,2026-01-23,4,100.0
411133,B00364,PR0022,2026-04-30,8,1440.0
411134,B00252,PR0023,2026-11-25,1,75.0
411135,B00235,PR0027,2026-03-28,8,200.0
411136,B00051,PR0024,2026-06-05,7,665.0
411137,B00250,PR0023,2026-08-30,2,150.0
411138,B00184,PR0023,2026-12-16,1,75.0
411139,B00022,PR0023,2026-06-24,5,375.0
411140,B00026,PR0017,2026-06-25,3,60.0
411141,B00141,PR0025,2026-08-23,9,1791.0
411142,B00086,PR0017,2026-10-20,7,140.0
411143,B00068,PR0025,2026-01-19,5,995.0
411144,B00082,PR0020,2026-05-19,1,15.0
411145,B00191,PR0026,2026-08-16,8,960.0
411146,B00003,PR0018,2026-09-25,1,30.0
411147,B00077,PR0020,2026-08-15,9,135.0
411148,B00256,PR0023,2026-07-07,5,375.0
411149,B00165,PR0024,2026-01-10,8,760.0
411150,B00298,PR0018,2026-10-29,9,270.0
411151,B00136,PR0018,2026-01-04,5,150.0
411152,B00292,PR0025,2026-03-17,3,597.0
411153,B00436,PR0024,2026-10-17,3,285.0
411154,B00050,PR0017,2026-04-15,3,60.0
411155,B00160,PR0024,2026-03-04,7,665.0
411156,B00249,PR0024,2026-07-31,9,855.0
411157,B00273,PR0014,2026-07-12,5,125.0
411158,B00031,PR0021,2026-03-23,7,280.0
411159,B00078,PR0018,2026-12-28,7,210.0
411160,B00343,PR0024,2026-05-19,10,950.0
411161,B00114,PR0026,2026-01-27,9,1080.0
411162,B00097,PR0027,2026-09-26,5,125.0
411163,B00432,PR0014,2026-01-11,1,25.0
411164,B00181,PR0025,2026-11-16,7,1393.0
411165,B00087,PR0019,2026-11-02,4,100.0
411166,B00264,PR0021,2026-01-01,1,40.0
411167,B00075,PR0025,2026-05-11,4,796.0
411168,B00192,PR0021,2026-07-20,5,200.0
411169,B00049,PR0024,2026-08-29,10,950.0
411170,B00184,PR0021,2026-06-17,10,400.0
411171,B00009,PR0027,2026-05-03,8,200.0
411172,B00014,PR0024,2026-12-18,4,380.0
411173,B00193,PR0022,2026-08-22,1,180.0
411174,B00094,PR0023,2026-09-14,2,150.0
411175,B00381,PR0027,2026-09-21,8,200.0
411176,B00301,PR0020,2026-03-19,9,135.0
411177,B00213,PR0017,2026-01-17,8,160.0
411178,B00150,PR0024,2026-03-06,3,285.0
411179,B00003,PR0021,2026-11-12,10,400.0
411180,B00115,PR0024,2026-10-20,10,950.0
411181,B00371,PR0014,2026-03-14,5,125.0
411182,B00141,PR0026,2026-07-11,1,120.0
411183,B00063,PR0027,2026-12-16,8,200.0
411184,B00282,PR0020,2026-05-23,7,105.0
411185,B00315,PR0014,2026-05-09,1,25.0
411186,B00095,PR0025,2026-08-13,8,1592.0
411187,B00199,PR0017,2026-09-09,1,20.0
411188,B00101,PR0013,2026-06-08,10,100.0
411189,B00108,PR0021,2026-09-30,10,400.0
411190,B00289,PR0020,2026-08-25,6,90.0
411191,B00109,PR0021,2026-10-04,5,200.0
411192,B00378,PR0021,2026-02-05,3,120.0
411193,B00381,PR0024,2026-07-26,3,285.0
411194,B00018,PR0014,2026-08-30,5,125.0
411195,B00259,PR0018,2026-05-27,8,240.0
411196,B00135,PR0020,2026-03-27,2,30.0
411197,B00183,PR0019,2026-05-22,6,150.0
411198,B00298,PR0027,2026-03-14,4,100.0
411199,B00154,PR0014,2026-01-27,6,150.0
411200,B00167,PR0020,2026-06-17,7,105.0
411201,B00272,PR0019,2026-01-29,8,200.0
411202,B00174,PR0013,2026-02-10,2,20.0
411203,B00233,PR0025,2026-10-25,5,995.0
411204,B00059,PR0017,2026-06-27,6,120.0
411205,B00337,PR0025,2026-05-20,1,199.0
411206,B00296,PR0018,2026-10-02,2,60.0
411207,B00353,PR0022,2026-07-03,6,1080.0
411208,B00250,PR0024,2026-09-15,9,855.0
411209,B00157,PR0027,2026-02-27,9,225.0
411210,B00372,PR0021,2026-01-11,6,240.0
411211,B00437,PR0026,2026-06-23,2,240.0
411212,B00059,PR0019,2026-02-18,8,200.0
411213,B00232,PR0023,2026-04-02,9,675.0
411214,B00136,PR0024,2026-12-22,2,190.0
411215,B00373,PR0021,2026-02-17,5,200.0
411216,B00077,PR0023,2026-01-01,7,525.0
411217,B00295,PR0025,2026-07-30,1,199.0
411218,B00216,PR0027,2026-04-18,4,100.0
411219,B00379,PR0014,2026-01-25,8,200.0
411220,B00289,PR0017,2026-08-13,1,20.0
411221,B00304,PR0026,2026-03-12,10,1200.0
411222,B00334,PR0013,2026-04-12,1,10.0
411223,B00411,PR0019,2026-08-31,1,25.0
411224,B00191,PR0026,2026-03-08,3,360.0
411225,B00303,PR0020,2026-08-17,7,105.0
411226,B00249,PR0021,2026-08-24,2,80.0
411227,B00378,PR0025,2026-09-18,6,1194.0
411228,B00054,PR0018,2026-09-14,8,240.0
411229,B00108,PR0019,2026-10-29,9,225.0
411230,B00035,PR0022,2026-05-02,2,360.0
411231,B00187,PR0017,2026-09-22,9,180.0
411232,B00301,PR0013,2026-03-16,10,100.0
411233,B00136,PR0026,2026-02-24,3,360.0
411234,B00236,PR0027,2026-05-27,5,125.0
411235,B00341,PR0027,2026-10-18,7,175.0
411236,B00041,PR0020,2026-12-25,7,105.0
411237,B00115,PR0020,2026-03-01,1,15.0
411238,B00172,PR0021,2026-05-13,5,200.0
411239,B00344,PR0025,2026-01-10,5,995.0
411240,B00270,PR0025,2026-10-27,9,1791.0
411241,B00281,PR0027,2026-01-08,4,100.0
411242,B00058,PR0020,2026-07-10,1,15.0
411243,B00151,PR0018,2026-12-17,5,150.0
411244,B00108,PR0021,2026-05-04,3,120.0
411245,B00045,PR0017,2026-09-15,3,60.0
411246,B00158,PR0027,2026-04-05,4,100.0
411247,B00004,PR0013,2026-09-12,7,70.0
411248,B00160,PR0022,2026-05-10,5,900.0
411249,B00287,PR0026,2026-01-18,2,240.0
411250,B00408,PR0013,2026-12-20,2,20.0
411251,B00111,PR0018,2026-06-25,10,300.0
411252,B00138,PR0023,2026-08-31,9,675.0
411253,B00024,PR0014,2026-10-29,9,225.0
411254,B00212,PR0021,2026-09-02,10,400.0
411255,B00103,PR0017,2026-11-25,8,160.0
411256,B00093,PR0017,2026-04-28,4,80.0
411257,B00068,PR0023,2026-01-21,3,225.0
411258,B00189,PR0020,2026-05-14,10,150.0
411259,B00209,PR0026,2026-09-18,7,840.0
411260,B00412,PR0026,2026-06-16,8,960.0
411261,B00089,PR0014,2026-11-14,7,175.0
411262,B00026,PR0023,2026-02-23,9,675.0
411263,B00344,PR0021,2026-10-23,4,160.0
411264,B00369,PR0013,2026-11-25,5,50.0
411265,B00218,PR0014,2026-02-10,10,250.0
411266,B00172,PR0023,2026-06-22,6,450.0
411267,B00242,PR0024,2026-11-10,10,950.0
411268,B00211,PR0027,2026-03-01,2,50.0
411269,B00045,PR0018,2026-10-29,8,240.0
411270,B00305,PR0024,2026-03-15,2,190.0
411271,B00142,PR0019,2026-10-29,4,100.0
411272,B00101,PR0019,2026-04-14,1,25.0
411273,B00102,PR0022,2026-05-02,10,1800.0
411274,B00244,PR0023,2026-04-25,1,75.0
411275,B00134,PR0025,2026-06-10,7,1393.0
411276,B00327,PR0018,2026-12-25,3,90.0
411277,B00418,PR0022,2026-06-15,6,1080.0
411278,B00041,PR0026,2026-08-10,3,360.0
411279,B00138,PR0027,2026-08-12,8,200.0
411280,B00220,PR0014,2026-06-13,8,200.0
411281,B00319,PR0026,2026-11-10,7,840.0
411282,B00371,PR0021,2026-10-09,7,280.0
411283,B00111,PR0027,2026-04-15,3,75.0
411284,B00253,PR0024,2026-05-18,10,950.0
411285,B00363,PR0018,2026-10-27,5,150.0
411286,B00124,PR0013,2026-07-24,2,20.0
411287,B00265,PR0023,2026-11-12,7,525.0
411288,B00124,PR0021,2026-07-15,10,400.0
411289,B00207,PR0021,2026-01-06,9,360.0
411290,B00371,PR0023,2026-10-17,3,225.0
411291,B00281,PR0022,2026-11-17,3,540.0
411292,B00314,PR0017,2026-12-01,1,20.0
411293,B00152,PR0024,2026-09-24,7,665.0
411294,B00373,PR0017,2026-11-29,2,40.0
411295,B00052,PR0014,2026-12-09,7,175.0
411296,B00428,PR0013,2026-08-19,6,60.0
411297,B00285,PR0026,2026-07-16,10,1200.0
411298,B00280,PR0017,2026-08-08,8,160.0
411299,B00069,PR0023,2026-06-22,6,450.0
411300,B00230,PR0024,2026-12-31,6,570.0
411301,B00337,PR0023,2026-02-18,6,450.0
411302,B00165,PR0023,2026-01-15,1,75.0
411303,B00122,PR0018,2026-11-11,10,300.0
411304,B00034,PR0023,2026-07-04,4,300.0
411305,B00124,PR0018,2026-07-14,2,60.0
411306,B00046,PR0018,2026-06-21,9,270.0
411307,B00180,PR0019,2026-11-02,1,25.0
411308,B00220,PR0025,2026-06-04,7,1393.0
411309,B00061,PR0026,2026-04-22,5,600.0
411310,B00427,PR0026,2026-02-08,2,240.0
411311,B00333,PR0027,2026-06-23,1,25.0
411312,B00361,PR0014,2026-01-06,3,75.0
411313,B00369,PR0023,2026-01-24,6,450.0
411314,B00373,PR0014,2026-10-23,1,25.0
411315,B00264,PR0020,2026-05-24,3,45.0
411316,B00168,PR0027,2026-07-16,4,100.0
411317,B00138,PR0020,2026-09-24,1,15.0
411318,B00205,PR0017,2026-04-27,10,200.0
411319,B00042,PR0023,2026-09-15,2,150.0
411320,B00298,PR0023,2026-11-07,1,75.0
411321,B00378,PR0017,2026-02-21,6,120.0
411322,B00373,PR0018,2026-04-07,7,210.0
411323,B00063,PR0022,2026-03-13,10,1800.0
411324,B00039,PR0013,2026-10-21,8,80.0
411325,B00226,PR0027,2026-09-20,8,200.0
411326,B00076,PR0022,2026-08-25,6,1080.0
411327,B00013,PR0017,2026-02-15,3,60.0
411328,B00224,PR0020,2026-02-21,3,45.0
411329,B00300,PR0021,2026-04-19,7,280.0
411330,B00157,PR0013,2026-07-10,7,70.0
411331,B00038,PR0027,2026-02-19,7,175.0
411332,B00105,PR0023,2026-03-10,6,450.0
411333,B00244,PR0022,2026-06-24,2,360.0
411334,B00169,PR0026,2026-10-26,2,240.0
411335,B00254,PR0021,2026-08-30,8,320.0
411336,B00152,PR0014,2026-12-29,6,150.0
411337,B00321,PR0021,2026-05-19,7,280.0
411338,B00438,PR0027,2026-09-15,2,50.0
411339,B00219,PR0013,2026-06-21,4,40.0
411340,B00335,PR0019,2026-09-28,3,75.0
411341,B00302,PR0025,2026-08-12,1,199.0
411342,B00264,PR0017,2026-09-30,9,180.0
411343,B00368,PR0024,2026-08-23,3,285.0
411344,B00346,PR0018,2026-03-10,7,210.0
411345,B00106,PR0019,2026-11-19,5,125.0
411346,B00050,PR0025,2026-05-06,8,1592.0
411347,B00219,PR0014,2026-10-26,1,25.0
411348,B00168,PR0027,2026-01-22,2,50.0
411349,B00259,PR0020,2026-08-11,6,90.0
411350,B00187,PR0022,2026-12-25,9,1620.0
411351,B00409,PR0019,2026-12-28,6,150.0
411352,B00107,PR0019,2026-07-20,9,225.0
411353,B00024,PR0023,2026-06-01,4,300.0
411354,B00111,PR0021,2026-09-13,8,320.0
411355,B00421,PR0027,2026-03-20,6,150.0
411356,B00386,PR0020,2026-09-24,3,45.0
411357,B00116,PR0026,2026-02-23,5,600.0
411358,B00408,PR0020,2026-07-25,10,150.0
411359,B00333,PR0020,2026-05-06,3,45.0
411360,B00081,PR0013,2026-10-29,6,60.0
411361,B00377,PR0019,2026-10-06,7,175.0
411362,B00186,PR0018,2026-01-06,8,240.0
411363,B00361,PR0018,2026-09-15,7,210.0
411364,B00029,PR0018,2026-07-16,3,90.0
411365,B00334,PR0018,2026-07-10,8,240.0
411366,B00429,PR0026,2026-11-24,9,1080.0
411367,B00187,PR0019,2026-04-17,4,100.0
411368,B00237,PR0013,2026-12-10,2,20.0
411369,B00035,PR0013,2026-06-27,2,20.0
411370,B00159,PR0025,2026-11-16,4,796.0
411371,B00414,PR0021,2026-02-07,10,400.0
411372,B00175,PR0017,2026-09-06,2,40.0
411373,B00225,PR0027,2026-10-05,7,175.0
411374,B00102,PR0022,2026-09-19,10,1800.0
411375,B00347,PR0018,2026-04-06,4,120.0
411376,B00364,PR0026,2026-10-22,3,360.0
411377,B00317,PR0021,2026-09-08,5,200.0
411378,B00047,PR0019,2026-08-28,2,50.0
411379,B00222,PR0022,2026-01-15,8,1440.0
411380,B00416,PR0024,2026-04-20,2,190.0
411381,B00227,PR0013,2026-08-09,5,50.0
411382,B00102,PR0022,2026-09-24,10,1800.0
411383,B00318,PR0019,2026-02-10,2,50.0
411384,B00139,PR0021,2026-09-01,1,40.0
411385,B00107,PR0014,2026-01-08,6,150.0
411386,B00305,PR0024,2026-10-15,7,665.0
411387,B00097,PR0018,2026-03-12,2,60.0
411388,B00196,PR0014,2026-03-05,1,25.0
411389,B00041,PR0027,2026-09-05,10,250.0
411390,B00003,PR0018,2026-11-26,5,150.0
411391,B00106,PR0026,2026-02-27,1,120.0
411392,B00230,PR0022,2026-07-16,8,1440.0
411393,B00218,PR0022,2026-09-19,5,900.0
411394,B00354,PR0021,2026-04-29,8,320.0
411395,B00167,PR0017,2026-12-21,4,80.0
411396,B00310,PR0021,2026-09-24,10,400.0
411397,B00170,PR0018,2026-04-15,8,240.0
411398,B00207,PR0026,2026-03-16,2,240.0
411399,B00163,PR0018,2026-01-03,1,30.0
411400,B00019,PR0014,2026-06-27,6,150.0
411401,B00001,PR0019,2026-06-17,1,25.0
411402,B00253,PR0014,2026-10-08,10,250.0
411403,B00264,PR0019,2026-04-15,5,125.0
411404,B00019,PR0020,2026-05-12,6,90.0
411405,B00432,PR0019,2026-10-07,3,75.0
411406,B00267,PR0021,2026-10-28,3,120.0
411407,B00306,PR0014,2026-01-21,9,225.0
411408,B00228,PR0023,2026-05-01,6,450.0
411409,B00278,PR0023,2026-07-12,4,300.0
411410,B00243,PR0021,2026-01-03,10,400.0
411411,B00309,PR0024,2026-01-25,2,190.0
411412,B00431,PR0018,2026-11-25,7,210.0
411413,B00428,PR0018,2026-05-14,10,300.0
411414,B00067,PR0021,2026-11-15,9,360.0
411415,B00006,PR0020,2026-06-23,3,45.0
411416,B00286,PR0025,2026-09-14,9,1791.0
411417,B00059,PR0024,2026-02-07,4,380.0
411418,B00318,PR0023,2026-08-07,1,75.0
411419,B00002,PR0026,2026-12-16,10,1200.0
411420,B00164,PR0027,2026-01-20,5,125.0
411421,B00072,PR0024,2026-02-01,8,760.0
411422,B00199,PR0026,2026-12-13,9,1080.0
411423,B00023,PR0026,2026-06-25,8,960.0
411424,B00362,PR0024,2026-09-22,3,285.0
411425,B00331,PR0024,2026-03-02,7,665.0
411426,B00357,PR0013,2026-11-30,9,90.0
411427,B00030,PR0017,2026-11-17,10,200.0
411428,B00197,PR0023,2026-10-03,2,150.0
411429,B00133,PR0017,2026-01-03,10,200.0
411430,B00284,PR0026,2026-12-12,4,480.0
411431,B00432,PR0020,2026-03-30,2,30.0
411432,B00201,PR0023,2026-12-01,5,375.0
411433,B00264,PR0022,2026-08-17,6,1080.0
411434,B00019,PR0023,2026-09-06,10,750.0
411435,B00052,PR0021,2026-04-13,9,360.0
411436,B00230,PR0014,2026-07-11,2,50.0
411437,B00004,PR0025,2026-03-26,3,597.0
411438,B00134,PR0022,2026-02-16,8,1440.0
411439,B00075,PR0021,2026-12-16,4,160.0
411440,B00037,PR0013,2026-05-22,5,50.0
411441,B00363,PR0022,2026-01-17,5,900.0
411442,B00409,PR0019,2026-09-11,4,100.0
411443,B00330,PR0014,2026-02-06,5,125.0
411444,B00314,PR0027,2026-11-11,9,225.0
411445,B00340,PR0024,2026-12-30,4,380.0
411446,B00170,PR0019,2026-04-16,2,50.0
411447,B00314,PR0022,2026-11-28,4,720.0
411448,B00094,PR0023,2026-10-02,3,225.0
411449,B00043,PR0026,2026-06-14,3,360.0
411450,B00131,PR0020,2026-10-28,7,105.0
411451,B00203,PR0025,2026-05-03,10,1990.0
411452,B00237,PR0027,2026-11-30,4,100.0
411453,B00359,PR0013,2026-12-18,7,70.0
411454,B00111,PR0027,2026-02-16,3,75.0
411455,B00357,PR0018,2026-07-14,2,60.0
411456,B00059,PR0026,2026-01-05,4,480.0
411457,B00119,PR0024,2026-08-18,5,475.0
411458,B00001,PR0020,2026-02-12,4,60.0
411459,B00247,PR0027,2026-05-23,6,150.0
411460,B00061,PR0023,2026-01-25,10,750.0
411461,B00360,PR0023,2026-08-13,8,600.0
411462,B00315,PR0027,2026-07-05,8,200.0
411463,B00260,PR0025,2026-05-02,7,1393.0
411464,B00095,PR0018,2026-02-25,6,180.0
411465,B00190,PR0013,2026-10-01,2,20.0
411466,B00275,PR0020,2026-08-18,3,45.0
411467,B00113,PR0022,2026-07-10,1,180.0
411468,B00100,PR0020,2026-05-23,2,30.0
411469,B00246,PR0017,2026-07-04,8,160.0
411470,B00378,PR0024,2026-10-31,8,760.0
411471,B00132,PR0021,2026-02-20,1,40.0
411472,B00023,PR0018,2026-12-21,8,240.0
411473,B00043,PR0017,2026-03-13,7,140.0
411474,B00366,PR0014,2026-05-03,7,175.0
411475,B00018,PR0013,2026-08-30,3,30.0
411476,B00375,PR0013,2026-06-02,10,100.0
411477,B00327,PR0014,2026-02-14,7,175.0
411478,B00350,PR0019,2026-10-01,1,25.0
411479,B00413,PR0022,2026-02-16,1,180.0
411480,B00324,PR0021,2026-06-02,5,200.0
411481,B00246,PR0017,2026-09-07,3,60.0
411482,B00085,PR0013,2026-01-01,5,50.0
411483,B00148,PR0023,2026-07-26,2,150.0
411484,B00304,PR0019,2026-10-11,3,75.0
411485,B00250,PR0020,2026-05-22,8,120.0
411486,B00383,PR0023,2026-03-19,5,375.0
411487,B00081,PR0017,2026-06-26,6,120.0
411488,B00143,PR0021,2026-02-22,5,200.0
411489,B00203,PR0014,2026-03-03,2,50.0
411490,B00371,PR0017,2026-11-17,9,180.0
411491,B00313,PR0018,2026-02-25,1,30.0
411492,B00270,PR0013,2026-04-07,9,90.0
411493,B00058,PR0021,2026-01-22,6,240.0
411494,B00162,PR0026,2026-12-03,5,600.0
411495,B00121,PR0026,2026-07-04,3,360.0
411496,B00321,PR0014,2026-03-14,7,175.0
411497,B00341,PR0024,2026-02-14,2,190.0
411498,B00067,PR0023,2026-10-11,7,525.0
411499,B00025,PR0021,2026-05-31,8,320.0
411500,B00085,PR0019,2026-02-21,3,75.0
411501,B00332,PR0025,2026-01-25,1,199.0
411502,B00022,PR0014,2026-08-11,10,250.0
411503,B00313,PR0018,2026-01-06,2,60.0
411504,B00009,PR0026,2026-10-03,2,240.0
411505,B00310,PR0023,2026-10-18,4,300.0
411506,B00273,PR0025,2026-12-24,8,1592.0
411507,B00033,PR0019,2026-01-15,8,200.0
411508,B00265,PR0019,2026-05-07,5,125.0
411509,B00415,PR0017,2026-12-26,8,160.0
411510,B00382,PR0013,2026-03-14,8,80.0
411511,B00205,PR0023,2026-07-13,2,150.0
411512,B00128,PR0013,2026-10-15,9,90.0
411513,B00318,PR0020,2026-12-30,1,15.0
411514,B00336,PR0014,2026-01-02,3,75.0
411515,B00107,PR0022,2026-01-05,2,360.0
411516,B00006,PR0014,2026-12-31,9,225.0
411517,B00066,PR0025,2026-02-25,8,1592.0
411518,B00158,PR0017,2026-06-20,3,60.0
411519,B00136,PR0027,2026-08-24,7,175.0
411520,B00098,PR0026,2026-02-10,7,840.0
411521,B00330,PR0027,2026-04-11,8,200.0
411522,B00439,PR0013,2026-09-13,8,80.0
411523,B00312,PR0025,2026-04-11,9,1791.0
411524,B00411,PR0014,2026-09-09,7,175.0
411525,B00324,PR0024,2026-09-25,9,855.0
411526,B00004,PR0027,2026-04-21,4,100.0
411527,B00428,PR0014,2026-08-28,10,250.0
411528,B00338,PR0013,2026-09-13,8,80.0
411529,B00026,PR0013,2026-01-14,6,60.0
411530,B00427,PR0019,2026-01-28,6,150.0
411531,B00430,PR0027,2026-09-16,1,25.0
411532,B00058,PR0024,2026-03-23,3,285.0
411533,B00145,PR0020,2026-12-07,3,45.0
411534,B00213,PR0017,2026-04-22,8,160.0
411535,B00335,PR0027,2026-07-02,2,50.0
411536,B00006,PR0024,2026-11-04,10,950.0
411537,B00342,PR0027,2026-01-23,9,225.0
411538,B00294,PR0018,2026-04-10,10,300.0
411539,B00257,PR0026,2026-07-29,8,960.0
411540,B00128,PR0021,2026-07-19,4,160.0
411541,B00429,PR0022,2026-02-09,6,1080.0
411542,B00137,PR0018,2026-02-22,7,210.0
411543,B00024,PR0021,2026-08-01,3,120.0
411544,B00306,PR0026,2026-04-29,9,1080.0
411545,B00041,PR0014,2026-10-01,10,250.0
411546,B00054,PR0026,2026-02-05,1,120.0
411547,B00414,PR0020,2026-06-23,10,150.0
411548,B00353,PR0017,2026-01-08,5,100.0
411549,B00028,PR0014,2026-05-07,2,50.0
411550,B00160,PR0018,2026-06-24,8,240.0
411551,B00208,PR0025,2026-03-03,10,1990.0
411552,B00370,PR0018,2026-08-31,6,180.0
411553,B00165,PR0014,2026-08-06,8,200.0
411554,B00248,PR0024,2026-10-31,6,570.0
411555,B00027,PR0026,2026-11-11,5,600.0
411556,B00314,PR0024,2026-12-04,7,665.0
411557,B00331,PR0019,2026-01-28,2,50.0
411558,B00220,PR0017,2026-10-03,2,40.0
411559,B00302,PR0027,2026-06-08,3,75.0
411560,B00095,PR0022,2026-02-01,4,720.0
411561,B00295,PR0024,2026-06-18,10,950.0
411562,B00416,PR0018,2026-05-05,4,120.0
411563,B00325,PR0020,2026-10-14,8,120.0
411564,B00244,PR0023,2026-05-17,7,525.0
411565,B00194,PR0017,2026-01-22,9,180.0
411566,B00215,PR0023,2026-04-14,8,600.0
411567,B00141,PR0014,2026-01-11,5,125.0
411568,B00307,PR0022,2026-09-18,10,1800.0
411569,B00307,PR0023,2026-11-06,10,750.0
411570,B00269,PR0022,2026-01-29,9,1620.0
411571,B00167,PR0017,2026-12-19,6,120.0
411572,B00065,PR0027,2026-07-08,8,200.0
411573,B00050,PR0019,2026-12-07,10,250.0
411574,B00254,PR0026,2026-12-22,9,1080.0
411575,B00198,PR0024,2026-03-01,6,570.0
411576,B00018,PR0014,2026-06-08,10,250.0
411577,B00312,PR0013,2026-07-02,10,100.0
411578,B00193,PR0025,2026-08-30,1,199.0
411579,B00145,PR0022,2026-03-05,1,180.0
411580,B00074,PR0026,2026-01-18,3,360.0
411581,B00239,PR0021,2026-11-26,1,40.0
411582,B00079,PR0027,2026-06-24,6,150.0
411583,B00145,PR0017,2026-03-24,5,100.0
411584,B00332,PR0014,2026-04-05,8,200.0
411585,B00007,PR0027,2026-02-27,2,50.0
411586,B00153,PR0024,2026-12-21,4,380.0
411587,B00056,PR0014,2026-08-06,9,225.0
411588,B00130,PR0024,2026-08-14,9,855.0
411589,B00416,PR0023,2026-09-04,5,375.0
411590,B00038,PR0023,2026-08-12,8,600.0
411591,B00035,PR0019,2026-11-30,10,250.0
411592,B00379,PR0021,2026-04-12,3,120.0
411593,B00279,PR0023,2026-10-22,8,600.0
411594,B00365,PR0023,2026-01-13,8,600.0
411595,B00348,PR0024,2026-12-11,2,190.0
411596,B00256,PR0018,2026-09-25,2,60.0
411597,B00242,PR0020,2026-06-10,5,75.0
411598,B00029,PR0017,2026-06-02,6,120.0
411599,B00364,PR0022,2026-11-20,10,1800.0
411600,B00059,PR0020,2026-09-11,9,135.0
411601,B00314,PR0024,2026-04-21,7,665.0
411602,B00205,PR0018,2026-04-20,5,150.0
411603,B00353,PR0024,2026-08-05,2,190.0
411604,B00304,PR0017,2026-06-28,4,80.0
411605,B00265,PR0023,2026-04-02,4,300.0
411606,B00145,PR0027,2026-08-03,10,250.0
411607,B00341,PR0020,2026-09-04,9,135.0
411608,B00081,PR0024,2026-09-30,1,95.0
411609,B00041,PR0026,2026-09-28,2,240.0
411610,B00311,PR0023,2026-07-19,8,600.0
