CafeSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
408834,B00103,PR0012,2026-04-25,3,226.58
408835,B00374,PR0011,2026-02-06,3,188.68
408836,B00294,PR0004,2026-05-27,4,170.32
408837,B00024,PR0016,2026-02-04,4,146.76
408838,B00344,PR0003,2026-03-25,5,275.74
408839,B00113,PR0002,2026-09-20,3,172.47
408840,B00159,PR0011,2026-01-18,5,320.41
408841,B00199,PR0012,2026-09-05,2,147.73
408842,B00309,PR0002,2026-12-31,5,283.49
408843,B00128,PR0007,2026-10-02,2,112.05
408844,B00123,PR0007,2026-02-14,4,220.63
408845,B00179,PR0016,2026-02-02,1,36.22
408846,B00133,PR0008,2026-06-22,6,335.8
408847,B00222,PR0011,2026-05-06,1,61.45
408848,B00302,PR0008,2026-08-14,6,354.33
408849,B00269,PR0001,2026-02-10,2,96.61
408850,B00010,PR0003,2026-05-27,4,222.59
408851,B00158,PR0006,2026-06-11,2,72.27
408852,B00223,PR0006,2026-07-20,2,70.52
408853,B00136,PR0006,2026-08-01,2,70.45
408854,B00033,PR0002,2026-08-17,3,165.44
408855,B00118,PR0004,2026-09-14,6,243.52
408856,B00245,PR0005,2026-06-09,1,61.81
408857,B00420,PR0002,2026-08-02,2,117.28
408858,B00288,PR0007,2026-04-01,6,336.0
408859,B00251,PR0009,2026-04-26,6,271.0
408860,B00040,PR0004,2026-06-25,6,257.97
408861,B00285,PR0004,2026-07-28,1,41.42
408862,B00277,PR0016,2026-04-05,1,36.76
408863,B00208,PR0011,2026-11-23,2,122.46
408864,B00340,PR0010,2026-05-26,6,415.59
408865,B00012,PR0007,2026-01-19,1,57.04
408866,B00088,PR0001,2026-02-06,4,180.4
408867,B00268,PR0007,2026-05-04,6,351.78
408868,B00278,PR0012,2026-08-26,2,140.04
408869,B00058,PR0006,2026-03-05,2,72.11
408870,B00411,PR0003,2026-02-04,3,172.67
408871,B00159,PR0015,2026-02-21,5,77.23
408872,B00238,PR0008,2026-04-15,6,346.35
408873,B00277,PR0012,2026-04-30,3,226.02
408874,B00432,PR0015,2026-05-08,1,15.78
408875,B00331,PR0016,2026-05-02,5,180.19
408876,B00341,PR0005,2026-03-02,1,61.29
408877,B00189,PR0015,2026-05-12,2,31.2
408878,B00339,PR0016,2026-09-15,2,75.08
408879,B00373,PR0015,2026-07-10,5,75.17
408880,B00433,PR0005,2026-06-20,6,378.91
408881,B00172,PR0012,2026-10-20,1,70.16
408882,B00386,PR0006,2026-02-12,1,35.52
408883,B00146,PR0008,2026-11-26,3,170.6
408884,B00102,PR0003,2026-11-07,2,111.57
408885,B00051,PR0012,2026-07-13,1,70.48
408886,B00235,PR0005,2026-02-19,3,180.91
408887,B00359,PR0012,2026-09-15,3,220.52
408888,B00042,PR0016,2026-04-30,1,36.03
408889,B00037,PR0015,2026-03-19,4,62.36
408890,B00173,PR0006,2026-04-21,5,184.68
408891,B00215,PR0016,2026-03-17,3,112.69
408892,B00431,PR0011,2026-09-05,6,367.87
408893,B00208,PR0003,2026-04-10,5,281.98
408894,B00414,PR0003,2026-07-10,6,346.29
408895,B00262,PR0009,2026-04-21,5,234.29
408896,B00058,PR0012,2026-04-07,2,147.77
408897,B00217,PR0016,2026-04-18,5,184.64
408898,B00145,PR0006,2026-01-26,2,70.28
408899,B00376,PR0006,2026-07-20,6,217.78
408900,B00369,PR0004,2026-11-27,6,258.93
408901,B00160,PR0008,2026-12-05,6,333.02
408902,B00076,PR0004,2026-01-22,5,212.53
408903,B00336,PR0009,2026-11-07,5,234.83
408904,B00077,PR0001,2026-12-29,3,142.29
408905,B00171,PR0010,2026-12-21,2,136.56
408906,B00090,PR0015,2026-02-07,6,95.37
408907,B00063,PR0006,2026-09-17,2,73.51
408908,B00019,PR0010,2026-03-22,6,409.13
408909,B00355,PR0002,2026-10-01,6,337.16
408910,B00322,PR0016,2026-12-26,1,37.41
408911,B00364,PR0008,2026-04-14,6,331.19
408912,B00108,PR0012,2026-08-09,6,448.96
408913,B00019,PR0015,2026-05-31,1,15.48
408914,B00008,PR0004,2026-05-18,4,168.77
408915,B00257,PR0001,2026-01-16,2,97.18
408916,B00203,PR0008,2026-06-09,3,173.24
408917,B00242,PR0008,2026-10-08,1,57.41
408918,B00438,PR0001,2026-04-03,1,46.38
408919,B00208,PR0003,2026-03-15,4,227.59
408920,B00186,PR0008,2026-02-10,5,280.67
408921,B00131,PR0001,2026-09-28,2,92.19
408922,B00062,PR0009,2026-07-18,1,45.21
408923,B00027,PR0010,2026-12-25,1,65.54
408924,B00303,PR0006,2026-01-07,3,111.06
408925,B00130,PR0008,2026-03-10,6,351.01
408926,B00231,PR0001,2026-01-31,6,281.63
408927,B00309,PR0007,2026-10-16,4,230.06
408928,B00350,PR0010,2026-10-18,4,279.82
408929,B00191,PR0005,2026-06-11,5,322.51
408930,B00092,PR0011,2026-10-02,3,188.64
408931,B00240,PR0005,2026-07-06,4,246.72
408932,B00377,PR0004,2026-08-20,2,80.12
408933,B00189,PR0008,2026-07-06,3,170.76
408934,B00332,PR0005,2026-10-25,6,365.12
408935,B00370,PR0010,2026-12-28,4,264.27
408936,B00005,PR0005,2026-07-18,6,387.03
408937,B00183,PR0007,2026-07-17,4,227.31
408938,B00215,PR0011,2026-09-30,6,376.21
408939,B00212,PR0005,2026-01-07,6,368.19
408940,B00243,PR0004,2026-11-07,3,124.55
408941,B00010,PR0010,2026-12-07,4,266.55
408942,B00428,PR0015,2026-09-02,3,47.62
408943,B00112,PR0010,2026-12-08,6,407.43
408944,B00178,PR0004,2026-09-21,4,168.13
408945,B00084,PR0008,2026-09-16,5,279.79
408946,B00193,PR0003,2026-08-05,4,231.96
408947,B00169,PR0002,2026-04-29,2,112.15
408948,B00194,PR0005,2026-07-09,2,125.49
408949,B00246,PR0001,2026-11-20,6,288.87
408950,B00185,PR0003,2026-01-14,1,59.29
408951,B00317,PR0008,2026-04-04,2,114.71
408952,B00149,PR0007,2026-01-17,5,286.72
408953,B00355,PR0008,2026-06-25,2,111.83
408954,B00171,PR0001,2026-11-30,4,189.27
408955,B00062,PR0012,2026-05-12,1,71.54
408956,B00315,PR0012,2026-12-15,1,70.3
408957,B00302,PR0012,2026-01-24,2,143.5
408958,B00035,PR0015,2026-06-04,4,62.08
408959,B00101,PR0003,2026-06-17,2,112.94
408960,B00231,PR0007,2026-09-05,5,290.6
408961,B00129,PR0005,2026-03-06,3,186.86
408962,B00153,PR0007,2026-03-25,1,55.02
408963,B00289,PR0001,2026-03-02,6,273.22
408964,B00175,PR0012,2026-08-18,6,441.86
408965,B00208,PR0016,2026-02-11,6,222.14
408966,B00198,PR0001,2026-03-11,1,46.48
408967,B00428,PR0007,2026-08-22,2,113.39
408968,B00066,PR0002,2026-08-07,1,56.35
408969,B00170,PR0004,2026-04-09,3,120.84
408970,B00013,PR0001,2026-05-31,2,91.41
408971,B00202,PR0010,2026-05-21,3,195.99
408972,B00434,PR0001,2026-04-23,4,184.32
408973,B00060,PR0011,2026-10-02,6,384.27
408974,B00356,PR0003,2026-01-14,4,233.54
408975,B00061,PR0006,2026-10-01,3,109.89
408976,B00228,PR0010,2026-12-23,3,209.73
408977,B00192,PR0011,2026-07-29,2,129.33
408978,B00165,PR0015,2026-12-15,1,15.12
408979,B00100,PR0005,2026-01-11,3,184.39
408980,B00365,PR0011,2026-02-11,3,180.28
408981,B00206,PR0004,2026-06-29,2,84.94
408982,B00059,PR0010,2026-10-24,2,134.3
408983,B00149,PR0015,2026-09-23,4,64.16
408984,B00349,PR0001,2026-05-20,4,190.58
408985,B00084,PR0001,2026-06-03,5,239.16
408986,B00245,PR0001,2026-12-01,6,271.42
408987,B00273,PR0008,2026-07-11,1,57.53
408988,B00166,PR0010,2026-04-29,1,66.1
408989,B00312,PR0006,2026-08-19,5,179.77
408990,B00423,PR0010,2026-04-12,2,138.93
408991,B00384,PR0011,2026-10-26,3,184.6
408992,B00178,PR0012,2026-07-07,6,424.97
408993,B00236,PR0006,2026-10-04,2,74.54
408994,B00104,PR0006,2026-11-01,5,185.26
408995,B00136,PR0003,2026-08-30,4,221.9
408996,B00339,PR0008,2026-05-05,6,348.31
408997,B00158,PR0005,2026-02-18,4,258.29
408998,B00331,PR0001,2026-07-07,1,46.79
408999,B00141,PR0015,2026-05-27,4,63.26
409000,B00012,PR0010,2026-05-15,6,419.4
409001,B00182,PR0016,2026-08-29,5,183.96
409002,B00351,PR0005,2026-10-21,4,254.43
409003,B00281,PR0005,2026-02-24,5,320.19
409004,B00120,PR0003,2026-08-11,4,222.05
409005,B00106,PR0003,2026-01-26,3,175.63
409006,B00273,PR0010,2026-11-12,5,344.41
409007,B00242,PR0011,2026-07-07,6,383.16
409008,B00001,PR0002,2026-02-04,2,116.0
409009,B00206,PR0010,2026-06-08,5,347.36
409010,B00317,PR0007,2026-08-07,1,57.54
409011,B00094,PR0003,2026-11-24,2,115.9
409012,B00438,PR0011,2026-09-08,1,64.75
409013,B00151,PR0004,2026-12-10,6,256.34
409014,B00175,PR0008,2026-10-04,2,116.38
409015,B00004,PR0015,2026-04-28,5,76.65
409016,B00179,PR0006,2026-08-22,3,111.48
409017,B00123,PR0012,2026-10-07,3,220.17
409018,B00379,PR0009,2026-11-29,1,48.04
409019,B00254,PR0004,2026-11-04,5,211.13
409020,B00293,PR0005,2026-11-17,1,63.66
409021,B00321,PR0015,2026-09-17,6,93.18
409022,B00116,PR0012,2026-04-20,1,73.3
409023,B00033,PR0001,2026-12-10,5,236.88
409024,B00337,PR0012,2026-10-10,1,71.51
409025,B00071,PR0004,2026-08-25,6,249.08
409026,B00275,PR0003,2026-02-13,4,220.96
409027,B00222,PR0002,2026-08-17,2,110.43
409028,B00240,PR0012,2026-04-27,2,149.21
409029,B00368,PR0012,2026-10-05,4,284.61
409030,B00245,PR0015,2026-03-08,2,31.22
409031,B00319,PR0008,2026-11-26,1,58.98
409032,B00224,PR0001,2026-12-02,4,190.04
409033,B00226,PR0006,2026-04-30,2,70.51
409034,B00332,PR0015,2026-10-26,6,90.19
409035,B00187,PR0008,2026-02-12,4,234.89
409036,B00435,PR0007,2026-08-18,4,225.15
409037,B00017,PR0006,2026-11-25,4,150.79
409038,B00242,PR0003,2026-03-13,1,56.96
409039,B00103,PR0002,2026-10-14,6,352.07
409040,B00089,PR0006,2026-11-22,4,140.96
409041,B00094,PR0015,2026-01-27,5,80.15
409042,B00049,PR0005,2026-01-17,2,123.67
409043,B00332,PR0006,2026-10-29,4,150.86
409044,B00006,PR0010,2026-01-12,3,209.9
409045,B00165,PR0002,2026-07-17,5,276.85
409046,B00161,PR0009,2026-09-07,2,96.27
409047,B00056,PR0015,2026-06-13,1,15.53
409048,B00071,PR0003,2026-02-20,2,116.88
409049,B00257,PR0003,2026-07-16,4,230.9
409050,B00414,PR0015,2026-12-05,3,47.46
409051,B00054,PR0010,2026-06-26,2,134.0
409052,B00378,PR0012,2026-05-17,6,440.06
409053,B00031,PR0010,2026-10-13,5,350.97
409054,B00092,PR0010,2026-02-06,3,200.72
409055,B00224,PR0003,2026-11-12,1,55.34
409056,B00303,PR0011,2026-09-07,6,372.43
409057,B00141,PR0008,2026-01-01,5,277.4
409058,B00243,PR0004,2026-10-21,3,121.44
409059,B00027,PR0010,2026-08-26,6,399.37
409060,B00206,PR0011,2026-11-14,1,62.68
409061,B00189,PR0006,2026-12-11,2,72.8
409062,B00067,PR0015,2026-06-11,6,91.58
409063,B00270,PR0006,2026-03-27,1,36.11
409064,B00037,PR0004,2026-12-28,5,201.13
409065,B00161,PR0011,2026-01-29,2,124.29
409066,B00081,PR0007,2026-11-07,2,117.22
409067,B00239,PR0003,2026-05-16,3,168.67
409068,B00242,PR0009,2026-09-09,1,46.56
409069,B00082,PR0006,2026-11-25,4,140.42
409070,B00184,PR0005,2026-11-04,1,63.34
409071,B00186,PR0015,2026-02-12,2,31.58
409072,B00097,PR0015,2026-08-08,1,15.93
409073,B00013,PR0007,2026-04-25,2,117.0
409074,B00212,PR0009,2026-08-17,2,94.34
409075,B00058,PR0016,2026-10-12,3,110.41
409076,B00303,PR0001,2026-08-31,6,290.07
409077,B00005,PR0010,2026-03-23,5,345.37
409078,B00194,PR0015,2026-10-07,6,95.39
409079,B00030,PR0002,2026-01-09,1,57.08
409080,B00377,PR0006,2026-08-30,3,109.55
409081,B00415,PR0004,2026-09-29,4,164.61
409082,B00264,PR0001,2026-02-23,2,92.15
409083,B00033,PR0016,2026-07-01,1,35.91
409084,B00203,PR0001,2026-04-28,4,192.67
409085,B00166,PR0005,2026-07-05,2,128.64
409086,B00326,PR0002,2026-06-04,4,234.23
409087,B00118,PR0010,2026-01-31,4,275.28
409088,B00341,PR0011,2026-07-13,1,60.86
409089,B00203,PR0009,2026-08-15,5,228.62
409090,B00260,PR0005,2026-07-26,3,194.05
409091,B00114,PR0003,2026-12-05,4,234.67
409092,B00047,PR0011,2026-01-05,5,305.01
409093,B00342,PR0001,2026-07-13,4,185.64
409094,B00024,PR0004,2026-02-22,6,252.89
409095,B00068,PR0001,2026-09-14,3,139.18
409096,B00037,PR0008,2026-05-28,2,110.86
409097,B00244,PR0010,2026-03-21,6,399.63
409098,B00062,PR0004,2026-06-04,2,86.07
409099,B00381,PR0002,2026-03-08,6,340.82
409100,B00103,PR0007,2026-04-03,4,237.07
409101,B00099,PR0001,2026-02-26,5,242.77
409102,B00095,PR0005,2026-10-10,4,258.54
409103,B00338,PR0004,2026-01-02,6,249.58
409104,B00117,PR0006,2026-04-14,4,140.1
409105,B00023,PR0002,2026-04-11,6,336.15
409106,B00355,PR0009,2026-10-26,4,192.68
409107,B00054,PR0008,2026-06-22,2,116.92
409108,B00006,PR0002,2026-12-03,6,344.16
409109,B00195,PR0002,2026-04-03,2,110.8
409110,B00343,PR0002,2026-07-25,1,56.92
409111,B00344,PR0015,2026-07-10,6,90.36
409112,B00015,PR0015,2026-05-02,6,94.25
409113,B00189,PR0011,2026-04-03,3,187.5
409114,B00350,PR0007,2026-04-21,3,169.59
409115,B00160,PR0003,2026-09-09,6,336.52
409116,B00220,PR0004,2026-10-21,3,123.43
409117,B00242,PR0004,2026-05-27,5,204.3
409118,B00255,PR0010,2026-03-29,4,266.55
409119,B00361,PR0012,2026-04-06,2,141.1
409120,B00137,PR0002,2026-01-20,6,355.4
409121,B00374,PR0001,2026-06-03,5,236.99
409122,B00089,PR0008,2026-10-02,4,224.63
409123,B00057,PR0001,2026-09-08,2,92.74
409124,B00041,PR0002,2026-01-03,1,55.68
409125,B00239,PR0016,2026-05-28,4,150.48
409126,B00331,PR0012,2026-06-28,6,441.73
409127,B00153,PR0016,2026-10-10,1,36.48
409128,B00352,PR0011,2026-06-16,6,362.67
409129,B00158,PR0010,2026-12-24,1,67.71
409130,B00265,PR0005,2026-10-29,6,387.35
409131,B00381,PR0009,2026-03-23,6,270.66
409132,B00165,PR0008,2026-11-05,3,166.99
409133,B00191,PR0003,2026-10-24,4,229.64
409134,B00088,PR0002,2026-03-18,2,112.12
409135,B00109,PR0016,2026-05-23,6,212.91
409136,B00129,PR0015,2026-12-31,1,16.11
409137,B00425,PR0006,2026-05-13,2,71.7
409138,B00036,PR0011,2026-05-07,1,63.7
409139,B00266,PR0009,2026-05-08,5,230.19
409140,B00324,PR0002,2026-02-14,2,113.58
409141,B00197,PR0015,2026-12-27,5,76.88
409142,B00438,PR0004,2026-03-30,6,248.51
409143,B00164,PR0010,2026-08-08,2,140.36
409144,B00061,PR0004,2026-02-07,4,168.98
409145,B00361,PR0009,2026-03-25,3,145.52
409146,B00051,PR0005,2026-11-04,2,120.11
409147,B00419,PR0008,2026-08-16,6,331.91
409148,B00338,PR0003,2026-03-08,3,165.37
409149,B00313,PR0009,2026-09-20,4,190.47
409150,B00382,PR0016,2026-06-01,5,188.16
409151,B00332,PR0016,2026-09-07,3,108.81
409152,B00175,PR0001,2026-05-08,1,46.29
409153,B00215,PR0007,2026-07-09,3,168.51
409154,B00345,PR0006,2026-02-15,6,223.5
409155,B00159,PR0004,2026-06-07,5,212.55
409156,B00249,PR0002,2026-01-22,3,170.34
409157,B00229,PR0012,2026-06-06,5,376.11
409158,B00002,PR0004,2026-06-19,5,205.71
409159,B00130,PR0011,2026-02-07,4,258.15
409160,B00132,PR0005,2026-11-28,3,185.49
409161,B00223,PR0011,2026-08-12,2,121.03
409162,B00315,PR0016,2026-04-03,6,225.7
409163,B00375,PR0012,2026-02-02,1,72.33
409164,B00203,PR0002,2026-03-05,5,286.98
409165,B00298,PR0006,2026-10-02,4,142.24
409166,B00005,PR0010,2026-03-28,5,349.88
409167,B00341,PR0007,2026-12-12,5,290.25
409168,B00151,PR0001,2026-01-16,3,142.36
409169,B00131,PR0007,2026-01-04,2,114.33
409170,B00305,PR0016,2026-06-27,2,72.42
409171,B00131,PR0010,2026-12-21,2,135.07
409172,B00104,PR0010,2026-10-02,4,272.92
409173,B00081,PR0005,2026-09-20,2,120.94
409174,B00129,PR0012,2026-10-10,5,361.54
409175,B00223,PR0015,2026-07-07,1,15.27
409176,B00098,PR0007,2026-01-16,6,335.15
409177,B00115,PR0008,2026-03-15,4,222.32
409178,B00133,PR0008,2026-03-18,6,340.21
409179,B00173,PR0005,2026-08-17,1,63.31
409180,B00211,PR0015,2026-05-27,6,94.43
409181,B00202,PR0012,2026-01-18,4,300.96
409182,B00357,PR0012,2026-06-02,3,214.83
409183,B00115,PR0005,2026-05-18,1,64.76
409184,B00323,PR0005,2026-06-08,1,62.01
409185,B00438,PR0010,2026-01-05,1,65.36
409186,B00210,PR0004,2026-09-21,6,245.18
409187,B00176,PR0001,2026-03-24,4,189.47
409188,B00352,PR0006,2026-10-25,6,216.75
409189,B00240,PR0002,2026-01-07,4,237.14
409190,B00126,PR0010,2026-08-07,1,67.98
409191,B00221,PR0005,2026-08-22,2,125.19
409192,B00192,PR0006,2026-03-31,6,214.08
409193,B00340,PR0003,2026-06-16,2,112.09
409194,B00044,PR0001,2026-07-03,5,229.43
409195,B00208,PR0001,2026-06-11,4,181.76
409196,B00336,PR0015,2026-07-16,4,60.89
409197,B00221,PR0002,2026-07-29,3,176.52
409198,B00028,PR0001,2026-06-22,2,93.36
409199,B00031,PR0004,2026-01-28,3,127.21
409200,B00349,PR0011,2026-01-26,2,127.96
409201,B00338,PR0012,2026-03-13,3,224.34
409202,B00350,PR0004,2026-11-08,4,170.29
409203,B00037,PR0006,2026-08-09,6,216.78
409204,B00342,PR0006,2026-09-07,5,186.24
409205,B00430,PR0002,2026-08-17,6,344.45
409206,B00295,PR0008,2026-06-23,5,276.04
409207,B00417,PR0009,2026-05-29,4,185.07
409208,B00009,PR0009,2026-01-23,6,286.25
409209,B00222,PR0004,2026-10-02,2,81.69
409210,B00268,PR0001,2026-09-05,6,291.22
409211,B00022,PR0015,2026-12-17,6,96.91
409212,B00275,PR0007,2026-03-22,4,220.02
409213,B00167,PR0009,2026-05-19,2,97.08
409214,B00437,PR0009,2026-03-12,2,94.74
409215,B00367,PR0001,2026-07-27,1,45.72
409216,B00219,PR0004,2026-02-10,2,80.05
409217,B00200,PR0005,2026-06-17,5,306.33
409218,B00200,PR0011,2026-11-13,5,311.13
409219,B00353,PR0001,2026-08-19,3,139.82
409220,B00173,PR0012,2026-01-25,4,280.15
409221,B00150,PR0008,2026-02-17,2,111.59
409222,B00041,PR0009,2026-09-02,4,182.3
409223,B00263,PR0010,2026-06-13,2,136.22
409224,B00305,PR0004,2026-09-12,3,122.99
409225,B00330,PR0001,2026-08-02,6,291.53
409226,B00042,PR0006,2026-01-18,4,142.71
409227,B00227,PR0001,2026-03-17,6,283.42
409228,B00224,PR0007,2026-11-13,3,165.58
409229,B00316,PR0009,2026-06-21,2,94.73
409230,B00020,PR0008,2026-10-12,2,117.09
409231,B00262,PR0001,2026-12-01,3,141.29
409232,B00080,PR0006,2026-06-15,4,146.78
409233,B00077,PR0010,2026-06-04,1,68.2
409234,B00228,PR0006,2026-08-12,6,217.12
409235,B00220,PR0006,2026-09-11,3,108.33
409236,B00040,PR0004,2026-09-08,4,166.18
409237,B00201,PR0001,2026-02-05,6,285.22
409238,B00091,PR0001,2026-07-12,5,226.39
409239,B00435,PR0002,2026-01-18,4,229.8
409240,B00340,PR0012,2026-11-24,4,286.11
409241,B00280,PR0015,2026-12-09,2,32.36
409242,B00335,PR0016,2026-04-08,5,188.38
409243,B00180,PR0011,2026-03-23,5,306.44
409244,B00266,PR0003,2026-12-07,4,220.06
409245,B00303,PR0015,2026-05-09,5,77.55
409246,B00136,PR0011,2026-11-22,2,126.76
409247,B00021,PR0012,2026-05-28,4,293.42
409248,B00225,PR0002,2026-09-09,2,110.46
409249,B00031,PR0011,2026-08-30,4,252.98
409250,B00303,PR0008,2026-03-02,2,117.68
409251,B00227,PR0009,2026-10-13,3,136.52
409252,B00347,PR0015,2026-11-02,6,96.12
409253,B00284,PR0012,2026-11-29,1,73.29
409254,B00103,PR0009,2026-05-21,3,137.75
409255,B00214,PR0016,2026-02-13,1,35.55
409256,B00367,PR0002,2026-05-22,6,349.01
409257,B00324,PR0008,2026-06-03,3,178.13
409258,B00146,PR0016,2026-10-10,6,221.06
409259,B00439,PR0015,2026-07-24,1,15.89
409260,B00218,PR0001,2026-11-08,3,138.75
409261,B00248,PR0008,2026-11-25,2,118.46
409262,B00173,PR0010,2026-03-17,4,280.03
409263,B00271,PR0016,2026-06-01,6,216.89
409264,B00320,PR0002,2026-11-22,2,114.1
409265,B00081,PR0003,2026-08-11,1,56.09
409266,B00438,PR0004,2026-11-02,1,40.17
409267,B00422,PR0005,2026-04-27,3,184.4
409268,B00115,PR0009,2026-08-24,2,92.52
409269,B00383,PR0012,2026-06-16,1,72.75
409270,B00145,PR0005,2026-12-03,2,122.22
409271,B00415,PR0006,2026-05-19,2,71.73
409272,B00191,PR0007,2026-08-27,5,291.05
409273,B00356,PR0004,2026-01-18,2,80.23
409274,B00212,PR0008,2026-08-03,3,165.75
409275,B00337,PR0010,2026-06-24,6,397.01
409276,B00366,PR0010,2026-06-26,3,208.59
409277,B00179,PR0005,2026-08-03,4,249.45
409278,B00021,PR0015,2026-04-30,6,97.01
409279,B00302,PR0012,2026-12-10,4,290.78
409280,B00377,PR0010,2026-04-03,5,346.92
409281,B00217,PR0002,2026-06-30,1,55.9
409282,B00175,PR0003,2026-12-07,2,110.81
409283,B00150,PR0011,2026-02-19,3,182.7
409284,B00141,PR0002,2026-08-22,1,56.55
409285,B00425,PR0009,2026-08-22,3,143.82
409286,B00012,PR0005,2026-12-22,2,127.76
409287,B00424,PR0016,2026-09-28,5,179.37
409288,B00424,PR0001,2026-08-27,5,225.62
409289,B00116,PR0011,2026-03-08,2,127.9
409290,B00016,PR0002,2026-08-01,5,283.43
409291,B00353,PR0006,2026-09-13,6,224.05
409292,B00326,PR0011,2026-04-26,3,193.04
409293,B00295,PR0001,2026-12-12,6,276.93
409294,B00319,PR0015,2026-06-15,3,45.16
409295,B00322,PR0001,2026-04-21,5,225.98
409296,B00067,PR0011,2026-11-18,4,241.5
409297,B00195,PR0006,2026-08-25,6,223.45
409298,B00050,PR0001,2026-05-22,1,46.66
409299,B00004,PR0016,2026-11-07,1,36.14
409300,B00325,PR0012,2026-03-15,5,364.58
409301,B00090,PR0008,2026-02-27,1,55.28
409302,B00197,PR0015,2026-10-05,2,31.59
409303,B00351,PR0012,2026-06-13,4,280.5
409304,B00092,PR0009,2026-04-29,4,190.58
409305,B00258,PR0006,2026-01-04,1,36.41
409306,B00175,PR0005,2026-06-02,4,240.78
409307,B00109,PR0005,2026-09-13,2,126.45
409308,B00080,PR0006,2026-03-02,6,221.63
409309,B00160,PR0016,2026-11-30,4,142.64
409310,B00237,PR0001,2026-01-11,2,93.93
409311,B00426,PR0011,2026-05-13,6,387.99
409312,B00120,PR0010,2026-02-14,4,268.43
409313,B00024,PR0003,2026-04-25,5,295.46
409314,B00154,PR0011,2026-09-17,6,383.77
409315,B00280,PR0010,2026-03-05,3,208.84
409316,B00381,PR0016,2026-12-15,5,185.73
409317,B00093,PR0002,2026-10-11,4,234.57
409318,B00102,PR0016,2026-09-12,3,110.03
409319,B00102,PR0008,2026-03-05,3,166.55
409320,B00377,PR0006,2026-12-16,1,35.67
409321,B00197,PR0010,2026-06-14,2,131.29
409322,B00219,PR0012,2026-09-24,3,218.17
409323,B00346,PR0004,2026-10-31,6,249.98
409324,B00325,PR0002,2026-09-13,4,234.29
409325,B00101,PR0005,2026-03-11,5,320.27
409326,B00183,PR0002,2026-12-20,2,112.69
409327,B00206,PR0007,2026-12-16,5,287.71
409328,B00302,PR0005,2026-08-11,1,61.89
409329,B00323,PR0006,2026-09-11,4,148.62
409330,B00251,PR0006,2026-07-29,2,74.26
409331,B00439,PR0001,2026-12-22,1,45.73
409332,B00357,PR0012,2026-04-04,5,371.88
409333,B00343,PR0007,2026-03-21,4,231.77
409334,B00037,PR0007,2026-12-29,5,277.64
409335,B00232,PR0009,2026-08-22,4,182.69
409336,B00285,PR0009,2026-06-03,2,95.22
409337,B00020,PR0009,2026-07-06,2,96.07
409338,B00273,PR0001,2026-06-09,2,95.56
409339,B00089,PR0008,2026-05-29,1,58.66
409340,B00439,PR0001,2026-08-03,2,90.22
409341,B00110,PR0011,2026-06-03,5,300.59
409342,B00123,PR0004,2026-03-27,3,128.29
409343,B00237,PR0016,2026-02-28,2,70.54
409344,B00105,PR0011,2026-07-16,4,248.8
409345,B00338,PR0015,2026-04-26,4,64.41
409346,B00015,PR0001,2026-02-07,4,182.94
409347,B00050,PR0011,2026-07-17,5,304.66
409348,B00174,PR0006,2026-09-07,3,107.86
409349,B00208,PR0001,2026-12-02,5,232.19
409350,B00232,PR0016,2026-09-15,2,74.92
409351,B00139,PR0009,2026-03-09,1,46.24
409352,B00074,PR0015,2026-08-24,1,15.87
409353,B00217,PR0010,2026-03-14,5,348.86
409354,B00247,PR0010,2026-07-19,2,136.83
409355,B00060,PR0003,2026-10-17,2,116.53
409356,B00013,PR0009,2026-01-11,2,91.28
409357,B00133,PR0015,2026-08-28,5,79.63
409358,B00015,PR0003,2026-02-28,1,56.51
409359,B00193,PR0004,2026-11-10,3,124.04
409360,B00246,PR0012,2026-01-26,6,432.57
409361,B00205,PR0003,2026-05-22,6,345.78
409362,B00179,PR0011,2026-09-13,1,61.26
409363,B00246,PR0010,2026-09-02,5,346.16
409364,B00426,PR0004,2026-03-26,2,81.06
409365,B00270,PR0010,2026-01-09,3,197.04
409366,B00368,PR0008,2026-05-20,1,55.5
409367,B00360,PR0001,2026-08-14,4,185.39
409368,B00165,PR0007,2026-11-25,3,176.24
409369,B00094,PR0016,2026-10-10,2,73.08
409370,B00202,PR0001,2026-12-09,5,239.55
409371,B00347,PR0005,2026-06-19,1,64.28
409372,B00276,PR0012,2026-05-10,4,281.71
409373,B00009,PR0015,2026-01-24,3,48.0
409374,B00269,PR0006,2026-11-20,4,140.03
409375,B00415,PR0016,2026-08-23,6,226.49
409376,B00335,PR0006,2026-10-04,5,179.9
409377,B00304,PR0003,2026-10-25,5,287.46
409378,B00312,PR0003,2026-11-29,6,340.84
409379,B00422,PR0003,2026-07-02,2,117.98
409380,B00097,PR0016,2026-10-18,3,110.01
409381,B00365,PR0015,2026-05-25,5,77.27
409382,B00206,PR0001,2026-10-20,3,138.18
409383,B00338,PR0009,2026-04-12,2,94.3
409384,B00430,PR0004,2026-11-28,3,123.63
409385,B00050,PR0016,2026-04-26,2,72.61
409386,B00084,PR0005,2026-08-31,6,369.87
409387,B00156,PR0008,2026-09-20,4,225.11
409388,B00336,PR0004,2026-12-10,6,251.81
409389,B00222,PR0002,2026-11-23,3,169.16
409390,B00343,PR0004,2026-10-28,1,40.62
409391,B00350,PR0010,2026-11-28,3,208.33
