CafeSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
500494,B00441,PR0008,2027-06-28,1,56.63
500495,B00168,PR0015,2027-10-22,6,96.01
500496,B00081,PR0002,2027-08-02,2,115.04
500497,B00265,PR0008,2027-02-13,3,176.35
500498,B00226,PR0009,2027-05-25,3,137.81
500499,B00428,PR0003,2027-08-06,3,176.98
500500,B00357,PR0008,2027-10-17,5,295.33
500501,B00448,PR0003,2027-10-26,1,58.66
500502,B00124,PR0007,2027-09-08,2,118.22
500503,B00242,PR0012,2027-04-14,4,287.74
500504,B00145,PR0007,2027-11-02,1,57.09
500505,B00357,PR0001,2027-04-14,2,94.89
500506,B00099,PR0016,2027-05-30,2,74.67
500507,B00455,PR0004,2027-03-31,6,247.2
500508,B00334,PR0016,2027-06-03,3,109.5
500509,B00129,PR0002,2027-12-31,1,55.83
500510,B00325,PR0007,2027-10-23,6,341.59
500511,B00415,PR0003,2027-06-09,2,110.2
500512,B00165,PR0011,2027-09-02,6,364.2
500513,B00168,PR0011,2027-01-01,4,250.56
500514,B00429,PR0015,2027-04-06,4,64.46
500515,B00180,PR0007,2027-04-13,1,55.25
500516,B00293,PR0003,2027-11-02,2,112.21
500517,B00369,PR0001,2027-03-21,6,273.1
500518,B00379,PR0002,2027-01-05,3,169.94
500519,B00323,PR0007,2027-03-30,1,56.8
500520,B00179,PR0006,2027-11-14,4,143.32
500521,B00371,PR0015,2027-08-05,4,63.69
500522,B00095,PR0003,2027-09-14,1,57.95
500523,B00211,PR0006,2027-04-15,5,188.15
500524,B00416,PR0005,2027-12-19,1,63.44
500525,B00182,PR0002,2027-08-30,4,236.36
500526,B00088,PR0007,2027-04-22,3,168.87
500527,B00318,PR0012,2027-11-03,4,290.73
500528,B00187,PR0003,2027-01-28,3,173.01
500529,B00111,PR0002,2027-11-16,2,116.81
500530,B00103,PR0006,2027-12-11,5,185.92
500531,B00038,PR0007,2027-10-07,2,110.64
500532,B00221,PR0007,2027-02-07,5,282.12
500533,B00412,PR0001,2027-06-03,1,46.12
500534,B00436,PR0009,2027-07-12,5,233.52
500535,B00370,PR0016,2027-01-01,3,111.0
500536,B00278,PR0012,2027-11-19,2,148.22
500537,B00104,PR0010,2027-08-29,6,408.29
500538,B00195,PR0007,2027-10-03,6,352.58
500539,B00310,PR0008,2027-12-23,1,57.77
500540,B00369,PR0002,2027-02-21,2,117.37
500541,B00096,PR0010,2027-08-30,2,138.28
500542,B00269,PR0002,2027-08-26,4,226.95
500543,B00347,PR0010,2027-12-24,3,195.83
500544,B00204,PR0010,2027-11-05,6,398.39
500545,B00198,PR0009,2027-10-23,1,47.97
500546,B00203,PR0002,2027-11-13,4,229.66
500547,B00372,PR0012,2027-04-10,4,285.93
500548,B00086,PR0012,2027-01-11,5,372.92
500549,B00048,PR0010,2027-09-02,5,347.86
500550,B00415,PR0016,2027-05-18,4,146.48
500551,B00025,PR0005,2027-05-02,2,128.12
500552,B00207,PR0002,2027-04-07,4,225.45
500553,B00098,PR0005,2027-05-16,4,258.13
500554,B00409,PR0005,2027-10-26,1,63.57
500555,B00453,PR0007,2027-03-02,4,229.2
500556,B00082,PR0002,2027-08-31,6,347.51
500557,B00072,PR0010,2027-01-24,5,337.66
500558,B00165,PR0011,2027-01-07,3,180.92
500559,B00443,PR0010,2027-08-24,5,349.74
500560,B00262,PR0009,2027-12-03,2,93.42
500561,B00376,PR0002,2027-01-13,5,296.36
500562,B00182,PR0009,2027-12-04,4,189.98
500563,B00075,PR0002,2027-09-28,5,293.98
500564,B00201,PR0011,2027-08-18,3,183.1
500565,B00264,PR0016,2027-08-11,1,36.62
500566,B00309,PR0016,2027-08-21,4,143.4
500567,B00370,PR0016,2027-08-20,3,109.99
500568,B00284,PR0008,2027-10-05,5,291.59
500569,B00250,PR0004,2027-02-11,5,210.64
500570,B00349,PR0007,2027-09-05,2,112.28
500571,B00166,PR0007,2027-09-08,4,223.78
500572,B00140,PR0012,2027-11-19,4,296.9
500573,B00324,PR0007,2027-11-12,5,283.25
500574,B00240,PR0006,2027-07-22,5,188.44
500575,B00022,PR0007,2027-08-21,6,341.31
500576,B00203,PR0009,2027-06-04,1,46.29
500577,B00024,PR0007,2027-05-11,5,294.71
500578,B00215,PR0010,2027-01-01,1,68.87
500579,B00045,PR0012,2027-03-11,2,147.76
500580,B00098,PR0015,2027-07-04,2,31.38
500581,B00077,PR0002,2027-06-11,3,174.04
500582,B00263,PR0005,2027-03-13,6,366.3
500583,B00366,PR0015,2027-07-07,2,30.74
500584,B00344,PR0003,2027-04-23,6,331.82
500585,B00290,PR0012,2027-12-31,6,439.08
500586,B00016,PR0004,2027-02-09,5,202.45
500587,B00315,PR0015,2027-04-20,4,63.12
500588,B00107,PR0007,2027-06-22,5,287.59
500589,B00287,PR0016,2027-10-10,3,106.47
500590,B00007,PR0009,2027-03-03,6,279.56
500591,B00211,PR0010,2027-07-26,2,140.03
500592,B00415,PR0011,2027-08-13,6,376.92
500593,B00233,PR0010,2027-12-02,3,206.33
500594,B00155,PR0009,2027-07-02,5,228.55
500595,B00004,PR0010,2027-08-16,4,267.54
500596,B00160,PR0016,2027-05-30,2,72.52
500597,B00193,PR0003,2027-09-28,5,286.19
500598,B00334,PR0012,2027-11-14,3,221.82
500599,B00166,PR0001,2027-05-25,4,190.01
500600,B00339,PR0016,2027-01-02,5,187.62
500601,B00051,PR0011,2027-09-28,6,366.01
500602,B00284,PR0005,2027-03-08,2,126.52
500603,B00265,PR0001,2027-07-13,4,192.11
500604,B00442,PR0015,2027-12-08,4,62.17
500605,B00117,PR0002,2027-01-28,6,354.78
500606,B00291,PR0002,2027-08-25,3,167.26
500607,B00241,PR0005,2027-10-16,3,189.19
500608,B00349,PR0012,2027-01-02,2,142.94
500609,B00025,PR0012,2027-02-15,2,141.91
500610,B00290,PR0004,2027-03-12,1,41.73
500611,B00004,PR0010,2027-04-08,3,202.53
500612,B00414,PR0007,2027-06-28,5,294.47
500613,B00102,PR0004,2027-09-11,3,120.02
500614,B00303,PR0003,2027-04-01,4,231.35
500615,B00210,PR0008,2027-06-14,4,227.77
500616,B00130,PR0011,2027-01-02,5,304.12
500617,B00185,PR0002,2027-07-01,1,58.72
500618,B00255,PR0009,2027-06-27,6,274.07
500619,B00443,PR0008,2027-10-01,2,112.01
500620,B00132,PR0003,2027-08-02,3,167.96
500621,B00032,PR0016,2027-03-27,2,70.27
500622,B00063,PR0016,2027-01-13,3,105.4
500623,B00201,PR0005,2027-12-26,3,193.97
500624,B00205,PR0011,2027-01-22,5,313.0
500625,B00234,PR0008,2027-03-30,4,224.66
500626,B00017,PR0016,2027-07-07,3,109.35
500627,B00162,PR0006,2027-03-11,1,37.32
500628,B00241,PR0002,2027-07-15,3,166.78
500629,B00202,PR0008,2027-10-05,5,281.35
500630,B00269,PR0015,2027-10-17,2,32.14
500631,B00424,PR0004,2027-03-25,1,41.63
500632,B00017,PR0012,2027-07-28,3,214.79
500633,B00313,PR0004,2027-01-07,2,85.27
500634,B00353,PR0001,2027-08-05,4,180.35
500635,B00278,PR0008,2027-12-22,5,279.34
500636,B00343,PR0004,2027-05-28,5,207.31
500637,B00177,PR0005,2027-03-07,4,245.82
500638,B00431,PR0007,2027-10-24,6,340.64
500639,B00056,PR0008,2027-04-02,6,349.5
500640,B00365,PR0010,2027-04-26,2,134.39
500641,B00080,PR0001,2027-04-29,1,45.69
500642,B00300,PR0008,2027-01-15,3,167.21
500643,B00014,PR0011,2027-08-04,5,311.19
500644,B00028,PR0015,2027-10-28,1,15.67
500645,B00117,PR0004,2027-06-23,4,161.24
500646,B00233,PR0006,2027-06-28,1,37.51
500647,B00342,PR0005,2027-08-10,4,244.48
500648,B00157,PR0016,2027-11-26,5,175.32
500649,B00067,PR0015,2027-03-18,1,15.23
500650,B00176,PR0004,2027-10-20,6,257.65
500651,B00113,PR0009,2027-03-19,4,188.88
500652,B00072,PR0010,2027-05-10,3,203.45
500653,B00047,PR0005,2027-10-07,6,363.29
500654,B00135,PR0015,2027-01-21,5,78.36
500655,B00256,PR0007,2027-03-18,3,165.08
500656,B00351,PR0012,2027-10-26,3,216.04
500657,B00385,PR0012,2027-03-10,4,291.68
500658,B00418,PR0007,2027-06-02,4,233.1
500659,B00037,PR0009,2027-03-28,1,45.11
500660,B00011,PR0004,2027-09-14,2,82.05
500661,B00091,PR0009,2027-07-27,6,275.91
500662,B00453,PR0015,2027-12-03,1,15.43
500663,B00072,PR0003,2027-01-12,6,330.18
500664,B00184,PR0001,2027-07-04,1,46.27
500665,B00366,PR0003,2027-06-21,5,286.68
500666,B00342,PR0002,2027-01-02,6,352.34
500667,B00251,PR0008,2027-10-31,4,234.98
500668,B00303,PR0002,2027-02-14,1,56.17
500669,B00004,PR0012,2027-04-27,5,369.06
500670,B00084,PR0016,2027-04-14,4,143.38
500671,B00186,PR0009,2027-04-17,6,288.13
500672,B00026,PR0015,2027-05-26,6,90.31
500673,B00438,PR0010,2027-01-03,3,210.51
500674,B00008,PR0016,2027-03-21,4,150.78
500675,B00126,PR0006,2027-09-16,1,35.2
500676,B00422,PR0015,2027-04-14,3,45.51
500677,B00200,PR0016,2027-11-10,2,72.1
500678,B00222,PR0012,2027-12-29,3,224.91
500679,B00072,PR0001,2027-07-03,2,92.61
500680,B00288,PR0006,2027-11-17,2,74.86
500681,B00182,PR0002,2027-07-16,1,56.27
500682,B00017,PR0003,2027-04-20,2,110.14
500683,B00253,PR0007,2027-05-03,2,112.94
500684,B00058,PR0011,2027-06-03,2,127.31
500685,B00188,PR0015,2027-11-08,2,30.94
500686,B00344,PR0008,2027-05-05,6,337.56
500687,B00189,PR0015,2027-03-04,1,15.56
500688,B00124,PR0015,2027-11-10,3,46.86
500689,B00442,PR0007,2027-12-06,3,168.67
500690,B00438,PR0008,2027-11-10,4,223.7
500691,B00022,PR0003,2027-04-16,2,112.91
500692,B00160,PR0011,2027-02-15,6,383.06
500693,B00431,PR0008,2027-05-27,5,279.14
500694,B00035,PR0004,2027-05-21,4,160.47
500695,B00314,PR0010,2027-07-13,2,130.64
500696,B00338,PR0007,2027-01-24,4,233.59
500697,B00220,PR0003,2027-05-31,5,285.71
500698,B00364,PR0009,2027-10-05,3,140.87
500699,B00035,PR0002,2027-07-05,1,56.13
500700,B00321,PR0015,2027-12-07,6,95.71
500701,B00031,PR0001,2027-10-12,3,139.96
500702,B00139,PR0003,2027-08-20,4,234.7
500703,B00102,PR0016,2027-12-13,3,111.18
500704,B00173,PR0003,2027-11-04,6,353.28
500705,B00174,PR0006,2027-11-01,6,215.72
500706,B00052,PR0005,2027-10-25,5,300.96
500707,B00170,PR0003,2027-01-09,3,168.01
500708,B00204,PR0009,2027-03-14,3,138.73
500709,B00310,PR0006,2027-06-03,2,75.39
500710,B00028,PR0016,2027-03-09,4,149.1
500711,B00307,PR0001,2027-11-15,5,226.27
500712,B00302,PR0012,2027-07-06,3,218.86
500713,B00186,PR0005,2027-08-14,6,365.19
500714,B00408,PR0006,2027-03-07,1,36.76
500715,B00270,PR0016,2027-11-22,4,147.88
500716,B00133,PR0003,2027-12-06,1,55.19
500717,B00192,PR0008,2027-10-27,2,114.19
500718,B00273,PR0001,2027-04-18,4,185.69
500719,B00199,PR0011,2027-04-25,4,248.2
500720,B00090,PR0005,2027-12-27,5,317.04
500721,B00460,PR0008,2027-04-13,5,289.01
500722,B00124,PR0007,2027-11-04,2,110.71
500723,B00017,PR0009,2027-09-24,3,142.9
500724,B00197,PR0004,2027-08-20,4,163.09
500725,B00268,PR0004,2027-10-31,6,248.58
500726,B00089,PR0015,2027-08-16,2,31.36
500727,B00118,PR0005,2027-12-16,5,304.57
500728,B00230,PR0002,2027-12-25,6,334.02
500729,B00286,PR0012,2027-06-13,6,445.56
500730,B00337,PR0007,2027-11-06,1,59.39
500731,B00239,PR0003,2027-09-17,5,288.76
500732,B00093,PR0015,2027-02-19,2,32.2
500733,B00309,PR0015,2027-12-14,2,31.57
500734,B00168,PR0009,2027-05-09,6,284.02
500735,B00108,PR0008,2027-02-15,1,55.91
500736,B00338,PR0011,2027-11-10,2,120.7
500737,B00133,PR0005,2027-04-06,6,373.67
500738,B00070,PR0010,2027-02-16,6,404.68
500739,B00241,PR0002,2027-12-02,2,112.67
500740,B00126,PR0010,2027-05-12,5,335.34
500741,B00260,PR0012,2027-10-02,6,421.17
500742,B00307,PR0010,2027-04-11,1,68.76
500743,B00380,PR0001,2027-12-15,2,90.74
500744,B00264,PR0006,2027-09-20,1,35.94
500745,B00328,PR0005,2027-12-11,2,123.37
500746,B00096,PR0011,2027-04-22,1,60.15
500747,B00137,PR0011,2027-06-27,3,188.18
500748,B00124,PR0007,2027-10-19,4,220.26
500749,B00418,PR0009,2027-12-13,5,233.92
500750,B00240,PR0004,2027-06-29,1,40.26
500751,B00188,PR0012,2027-01-19,2,142.26
500752,B00215,PR0007,2027-07-16,4,231.11
500753,B00060,PR0008,2027-07-08,5,286.86
500754,B00123,PR0005,2027-02-07,3,181.86
500755,B00096,PR0006,2027-12-23,5,181.59
500756,B00129,PR0007,2027-01-01,5,295.75
500757,B00020,PR0007,2027-05-10,2,110.44
500758,B00234,PR0012,2027-07-07,2,146.93
500759,B00133,PR0011,2027-06-10,2,124.45
500760,B00378,PR0009,2027-08-20,4,186.29
500761,B00260,PR0003,2027-01-08,2,116.66
500762,B00092,PR0009,2027-09-06,3,137.7
500763,B00257,PR0008,2027-02-24,6,345.28
500764,B00090,PR0003,2027-07-02,6,354.79
500765,B00182,PR0006,2027-09-18,2,73.25
500766,B00369,PR0004,2027-01-29,2,85.1
500767,B00110,PR0005,2027-06-09,3,191.1
500768,B00128,PR0005,2027-09-06,2,127.22
500769,B00315,PR0006,2027-07-05,2,72.15
500770,B00087,PR0010,2027-01-04,1,65.12
500771,B00035,PR0006,2027-12-19,6,215.04
500772,B00183,PR0005,2027-11-13,4,245.27
500773,B00420,PR0002,2027-05-14,3,171.57
500774,B00449,PR0015,2027-08-10,3,45.74
500775,B00195,PR0009,2027-09-11,5,241.63
500776,B00041,PR0001,2027-12-24,4,189.68
500777,B00427,PR0009,2027-01-16,6,282.38
500778,B00067,PR0001,2027-09-15,5,231.95
500779,B00260,PR0004,2027-12-20,4,161.91
500780,B00196,PR0007,2027-02-11,6,338.08
500781,B00042,PR0005,2027-07-26,2,123.53
500782,B00284,PR0003,2027-05-13,5,288.0
500783,B00336,PR0011,2027-04-21,5,303.21
500784,B00309,PR0001,2027-09-05,2,93.51
500785,B00439,PR0011,2027-09-09,3,181.33
500786,B00422,PR0009,2027-04-29,3,143.71
500787,B00011,PR0002,2027-01-21,5,281.98
500788,B00326,PR0003,2027-04-21,4,231.65
500789,B00022,PR0006,2027-07-07,2,73.62
500790,B00070,PR0006,2027-10-05,1,37.04
500791,B00333,PR0008,2027-10-02,3,171.16
500792,B00255,PR0002,2027-04-12,3,178.13
500793,B00329,PR0003,2027-08-31,4,227.68
500794,B00264,PR0009,2027-12-02,5,236.95
500795,B00258,PR0004,2027-01-09,6,246.46
500796,B00180,PR0001,2027-01-28,5,242.76
500797,B00254,PR0001,2027-07-23,1,45.07
500798,B00461,PR0004,2027-01-06,5,215.81
500799,B00310,PR0004,2027-07-05,6,246.24
500800,B00210,PR0001,2027-08-27,4,193.78
500801,B00251,PR0007,2027-04-23,6,344.77
500802,B00463,PR0011,2027-10-06,4,247.77
500803,B00138,PR0012,2027-06-19,6,449.91
500804,B00144,PR0011,2027-10-31,3,184.43
500805,B00234,PR0006,2027-08-05,3,107.3
500806,B00127,PR0001,2027-04-22,1,47.28
500807,B00378,PR0011,2027-03-07,3,184.89
500808,B00314,PR0012,2027-05-20,4,282.17
500809,B00131,PR0005,2027-03-22,3,181.46
500810,B00088,PR0007,2027-09-04,1,56.12
500811,B00170,PR0011,2027-05-12,2,121.13
500812,B00056,PR0004,2027-11-22,4,160.61
500813,B00367,PR0010,2027-12-19,6,410.23
500814,B00055,PR0009,2027-03-26,6,290.29
500815,B00411,PR0001,2027-11-04,1,46.02
500816,B00193,PR0008,2027-09-07,5,292.22
500817,B00042,PR0005,2027-10-21,1,63.18
500818,B00263,PR0004,2027-07-10,2,80.34
500819,B00269,PR0006,2027-08-03,2,71.99
500820,B00366,PR0012,2027-09-25,5,374.67
500821,B00319,PR0009,2027-02-17,6,283.88
500822,B00135,PR0008,2027-01-31,2,111.75
500823,B00355,PR0004,2027-10-13,4,170.4
500824,B00372,PR0005,2027-08-05,3,185.84
500825,B00219,PR0007,2027-10-02,4,229.44
500826,B00062,PR0010,2027-09-17,1,66.25
500827,B00222,PR0015,2027-09-15,1,15.28
500828,B00054,PR0007,2027-06-18,3,170.68
500829,B00374,PR0006,2027-01-26,6,210.86
500830,B00418,PR0011,2027-01-24,4,252.74
500831,B00014,PR0008,2027-10-12,1,57.13
500832,B00063,PR0007,2027-03-20,4,222.44
500833,B00053,PR0004,2027-09-25,6,249.68
500834,B00364,PR0002,2027-06-27,3,171.76
500835,B00079,PR0003,2027-01-11,6,345.94
500836,B00230,PR0007,2027-02-21,6,336.5
500837,B00223,PR0002,2027-03-30,1,59.0
500838,B00357,PR0009,2027-06-10,3,145.08
500839,B00251,PR0001,2027-05-20,2,94.96
500840,B00420,PR0012,2027-02-11,3,223.27
500841,B00067,PR0005,2027-04-10,4,257.51
500842,B00117,PR0008,2027-01-15,3,168.78
500843,B00109,PR0007,2027-09-24,6,335.5
500844,B00432,PR0006,2027-11-14,5,175.19
500845,B00324,PR0009,2027-04-24,1,45.45
500846,B00034,PR0006,2027-11-17,3,106.08
500847,B00166,PR0001,2027-05-05,1,46.01
500848,B00293,PR0016,2027-07-09,6,214.31
500849,B00279,PR0004,2027-06-24,5,202.42
500850,B00098,PR0001,2027-06-11,2,92.53
500851,B00018,PR0015,2027-12-03,5,80.18
500852,B00150,PR0012,2027-01-16,6,429.92
500853,B00062,PR0012,2027-04-10,2,146.35
500854,B00128,PR0012,2027-03-28,1,74.88
500855,B00179,PR0001,2027-01-24,4,187.35
500856,B00117,PR0009,2027-04-26,2,95.36
500857,B00229,PR0012,2027-03-26,6,425.82
500858,B00408,PR0004,2027-01-01,5,215.26
500859,B00158,PR0009,2027-07-13,4,194.08
500860,B00440,PR0002,2027-11-06,4,221.37
500861,B00084,PR0006,2027-12-01,4,144.16
500862,B00119,PR0001,2027-02-25,4,189.82
500863,B00410,PR0010,2027-10-12,2,131.48
500864,B00334,PR0012,2027-08-07,4,298.23
500865,B00130,PR0001,2027-10-19,2,91.85
500866,B00193,PR0001,2027-10-06,4,181.18
500867,B00437,PR0004,2027-12-07,3,126.07
500868,B00348,PR0008,2027-11-15,3,166.69
500869,B00215,PR0010,2027-12-27,6,397.47
500870,B00048,PR0008,2027-07-30,5,279.91
500871,B00022,PR0002,2027-04-20,1,57.27
500872,B00455,PR0005,2027-01-19,3,183.58
500873,B00437,PR0001,2027-07-15,1,46.22
500874,B00250,PR0002,2027-04-30,3,173.15
500875,B00050,PR0002,2027-06-13,4,232.83
500876,B00369,PR0006,2027-05-31,3,107.04
500877,B00052,PR0010,2027-01-10,5,339.15
500878,B00016,PR0003,2027-08-12,5,285.75
500879,B00272,PR0007,2027-06-06,1,55.23
500880,B00118,PR0009,2027-12-16,1,45.26
500881,B00263,PR0008,2027-08-13,2,111.47
500882,B00234,PR0002,2027-08-26,5,279.67
500883,B00205,PR0002,2027-01-22,4,229.09
500884,B00162,PR0007,2027-06-07,4,228.43
500885,B00036,PR0006,2027-04-13,2,70.01
500886,B00096,PR0005,2027-07-12,4,253.77
500887,B00024,PR0007,2027-07-02,3,169.42
500888,B00337,PR0015,2027-02-16,2,31.69
500889,B00148,PR0006,2027-02-08,1,37.67
500890,B00089,PR0007,2027-04-26,4,233.75
500891,B00281,PR0004,2027-07-31,2,85.35
500892,B00446,PR0006,2027-06-22,4,144.37
500893,B00303,PR0011,2027-04-10,4,257.17
500894,B00017,PR0008,2027-09-26,6,340.59
500895,B00136,PR0008,2027-02-01,2,113.47
500896,B00364,PR0016,2027-08-16,3,108.49
500897,B00103,PR0003,2027-02-04,3,173.89
500898,B00304,PR0009,2027-06-30,5,233.84
500899,B00425,PR0010,2027-12-28,2,130.93
500900,B00457,PR0015,2027-08-29,1,15.44
500901,B00158,PR0007,2027-01-31,1,58.21
500902,B00363,PR0010,2027-08-29,6,419.97
500903,B00417,PR0010,2027-01-02,4,273.74
500904,B00142,PR0002,2027-06-11,5,294.39
500905,B00295,PR0001,2027-03-03,3,137.14
500906,B00057,PR0010,2027-04-22,6,403.16
500907,B00002,PR0011,2027-05-23,2,124.12
500908,B00059,PR0009,2027-10-22,1,46.6
500909,B00360,PR0011,2027-02-25,4,244.42
500910,B00416,PR0016,2027-01-29,5,181.85
500911,B00146,PR0002,2027-01-18,5,286.29
500912,B00447,PR0016,2027-05-26,5,186.43
500913,B00301,PR0015,2027-11-19,2,32.17
500914,B00179,PR0006,2027-09-18,5,180.11
500915,B00417,PR0011,2027-01-31,1,62.11
500916,B00334,PR0003,2027-04-27,1,55.93
500917,B00337,PR0004,2027-08-13,1,41.36
500918,B00206,PR0016,2027-07-10,2,74.98
500919,B00433,PR0006,2027-05-13,2,72.74
500920,B00440,PR0011,2027-03-24,5,323.29
500921,B00021,PR0006,2027-03-26,3,108.8
500922,B00139,PR0009,2027-03-28,3,141.42
500923,B00252,PR0007,2027-06-12,1,59.11
500924,B00253,PR0001,2027-11-10,2,93.54
500925,B00241,PR0011,2027-09-01,1,62.1
500926,B00246,PR0009,2027-02-16,4,193.47
500927,B00118,PR0007,2027-05-01,6,351.29
500928,B00338,PR0011,2027-01-25,2,122.5
500929,B00093,PR0008,2027-04-19,6,350.02
500930,B00079,PR0007,2027-05-08,1,58.33
500931,B00076,PR0010,2027-08-11,2,131.28
500932,B00340,PR0011,2027-01-05,3,187.96
500933,B00093,PR0002,2027-11-29,2,114.2
500934,B00125,PR0007,2027-07-28,5,283.02
500935,B00329,PR0015,2027-10-06,5,78.02
500936,B00076,PR0007,2027-02-18,3,175.34
500937,B00115,PR0007,2027-03-08,5,288.94
500938,B00104,PR0004,2027-08-03,2,83.3
500939,B00425,PR0015,2027-10-07,3,47.36
500940,B00418,PR0010,2027-03-15,3,204.22
500941,B00123,PR0003,2027-09-09,2,117.39
500942,B00137,PR0010,2027-04-28,1,69.06
500943,B00375,PR0009,2027-11-15,4,184.61
500944,B00118,PR0007,2027-05-26,5,286.85
500945,B00255,PR0002,2027-05-08,5,295.06
500946,B00065,PR0011,2027-02-04,2,126.97
500947,B00419,PR0016,2027-06-06,5,177.13
500948,B00153,PR0005,2027-06-10,2,120.27
500949,B00293,PR0010,2027-04-03,2,133.2
500950,B00429,PR0001,2027-10-25,6,273.51
500951,B00288,PR0015,2027-05-04,5,79.66
500952,B00170,PR0016,2027-09-18,6,211.12
500953,B00152,PR0003,2027-08-23,3,178.18
500954,B00085,PR0008,2027-12-31,5,296.9
500955,B00034,PR0009,2027-02-03,4,180.98
500956,B00039,PR0002,2027-06-07,5,292.17
500957,B00161,PR0011,2027-02-04,5,310.8
500958,B00301,PR0003,2027-03-20,1,57.06
500959,B00437,PR0011,2027-10-21,4,248.28
500960,B00271,PR0001,2027-09-22,2,93.08
500961,B00113,PR0009,2027-12-20,6,283.16
500962,B00088,PR0002,2027-07-20,5,284.82
500963,B00327,PR0001,2027-09-26,2,95.27
500964,B00127,PR0010,2027-12-17,5,337.14
500965,B00021,PR0002,2027-01-26,6,344.26
500966,B00343,PR0016,2027-08-20,3,107.4
500967,B00049,PR0016,2027-01-21,2,71.09
500968,B00447,PR0007,2027-01-27,3,168.69
500969,B00235,PR0010,2027-06-10,5,326.76
500970,B00270,PR0003,2027-08-31,6,337.87
500971,B00134,PR0010,2027-02-22,5,328.73
500972,B00433,PR0006,2027-09-05,2,75.4
500973,B00066,PR0011,2027-08-14,6,375.21
500974,B00180,PR0016,2027-09-09,3,105.16
500975,B00208,PR0001,2027-06-09,6,275.48
500976,B00308,PR0015,2027-03-08,6,90.49
500977,B00039,PR0001,2027-03-01,4,185.6
500978,B00423,PR0001,2027-10-04,1,46.02
500979,B00384,PR0001,2027-10-22,4,184.09
500980,B00318,PR0010,2027-04-08,2,133.01
500981,B00201,PR0004,2027-06-02,3,120.03
500982,B00311,PR0004,2027-09-23,4,162.96
500983,B00234,PR0005,2027-02-27,1,61.87
500984,B00012,PR0009,2027-06-13,6,270.06
500985,B00036,PR0012,2027-12-25,3,212.26
500986,B00435,PR0002,2027-11-29,4,229.67
500987,B00243,PR0011,2027-12-22,4,246.74
500988,B00300,PR0004,2027-12-29,4,162.46
500989,B00265,PR0006,2027-11-05,1,35.95
500990,B00154,PR0005,2027-07-07,3,181.83
500991,B00059,PR0006,2027-10-28,6,211.33
500992,B00220,PR0002,2027-12-13,4,220.43
500993,B00199,PR0007,2027-04-25,5,285.86
500994,B00281,PR0009,2027-06-09,4,188.98
500995,B00158,PR0003,2027-07-26,5,283.83
500996,B00463,PR0002,2027-08-04,4,226.58
500997,B00230,PR0016,2027-12-06,6,219.44
500998,B00315,PR0005,2027-01-31,5,302.51
500999,B00150,PR0015,2027-04-30,3,45.99
501000,B00348,PR0004,2027-07-02,4,165.89
501001,B00340,PR0004,2027-05-15,3,125.46
501002,B00308,PR0009,2027-08-23,3,141.64
501003,B00062,PR0006,2027-08-14,6,220.83
501004,B00038,PR0003,2027-02-08,1,56.49
501005,B00436,PR0012,2027-09-13,6,427.64
501006,B00295,PR0007,2027-02-24,6,353.2
501007,B00217,PR0015,2027-02-12,5,79.82
501008,B00349,PR0001,2027-07-03,1,45.99
501009,B00163,PR0003,2027-08-04,3,171.62
501010,B00186,PR0009,2027-08-18,5,233.6
501011,B00243,PR0010,2027-07-09,3,206.69
501012,B00289,PR0012,2027-10-12,1,73.68
501013,B00075,PR0016,2027-03-27,4,143.95
501014,B00327,PR0008,2027-12-19,3,166.17
501015,B00069,PR0012,2027-05-04,2,140.24
501016,B00203,PR0010,2027-05-07,6,413.93
501017,B00422,PR0008,2027-01-22,5,290.17
501018,B00079,PR0005,2027-05-13,6,374.45
501019,B00108,PR0006,2027-03-10,6,223.98
501020,B00001,PR0002,2027-07-25,3,177.1
501021,B00108,PR0006,2027-04-08,6,226.31
501022,B00038,PR0012,2027-01-25,2,140.09
501023,B00172,PR0009,2027-10-04,4,181.35
501024,B00381,PR0015,2027-10-06,5,76.33
501025,B00078,PR0002,2027-05-11,2,116.08
501026,B00097,PR0011,2027-11-17,4,256.21
501027,B00122,PR0015,2027-08-29,3,48.12
501028,B00334,PR0008,2027-08-15,1,58.12
501029,B00462,PR0002,2027-02-10,6,342.93
501030,B00437,PR0001,2027-09-28,3,137.96
501031,B00139,PR0002,2027-02-20,3,167.59
501032,B00326,PR0006,2027-08-07,3,110.59
501033,B00428,PR0009,2027-02-02,4,180.18
501034,B00416,PR0004,2027-06-04,6,256.71
501035,B00033,PR0004,2027-12-20,4,166.33
501036,B00446,PR0007,2027-03-20,6,339.12
501037,B00309,PR0007,2027-05-13,1,58.4
501038,B00424,PR0016,2027-07-07,4,149.63
501039,B00024,PR0004,2027-07-23,3,124.32
501040,B00283,PR0001,2027-06-10,2,92.35
501041,B00126,PR0008,2027-07-09,5,280.04
501042,B00164,PR0016,2027-07-13,6,213.48
501043,B00181,PR0002,2027-10-29,5,278.63
501044,B00044,PR0007,2027-04-08,6,335.65
501045,B00069,PR0002,2027-02-07,1,58.41
501046,B00205,PR0004,2027-01-14,1,40.45
501047,B00014,PR0002,2027-05-29,5,289.28
501048,B00259,PR0005,2027-04-24,5,302.94
501049,B00134,PR0001,2027-04-04,6,289.27
501050,B00111,PR0010,2027-02-16,6,418.11
501051,B00038,PR0007,2027-11-13,6,341.1
