ProfitLossID,BranchID,YearMonth,Revenue,COGS,OperatingExpense,NetProfit
31593,B00072,2028-03-01,7059167.9,3907719.49,717129.88,2434318.53
31594,B00072,2028-04-01,4165786.91,2506785.92,389363.47,1269637.52
31595,B00072,2028-05-01,6951170.8,4544864.2,564627.96,1841678.64
31596,B00072,2028-06-01,7016513.78,4241084.37,796869.97,1978559.44
31597,B00072,2028-07-01,3150165.32,2052439.66,445394.67,652330.99
31598,B00072,2028-08-01,1264762.15,742237.61,107690.32,414834.22
31599,B00072,2028-09-01,2221246.23,1307130.29,252718.99,661396.95
31600,B00072,2028-10-01,5110596.91,3032433.09,468643.65,1609520.17
31601,B00072,2028-11-01,3938102.57,2464421.15,363260.59,1110420.83
31602,B00072,2028-12-01,7886998.76,4764419.2,757910.89,2364668.67
31603,B00073,2028-01-01,6540943.79,3937381.29,819541.85,1784020.65
31604,B00073,2028-02-01,2230451.16,1310636.32,286261.68,633553.16
31605,B00073,2028-03-01,2398383.95,1576690.44,249520.5,572173.01
31606,B00073,2028-04-01,8075923.95,5082450.15,1066084.88,1927388.92
31607,B00073,2028-05-01,7122225.26,4723883.4,945594.93,1452746.93
31608,B00073,2028-06-01,2021376.82,1108569.79,287813.02,624994.01
31609,B00073,2028-07-01,7285472.18,4935989.99,766125.23,1583356.96
31610,B00073,2028-08-01,2659075.02,1743802.63,356412.94,558859.45
31611,B00073,2028-09-01,1324688.11,858108.26,138745.35,327834.5
31612,B00073,2028-10-01,8000640.06,5012383.54,1130330.47,1857926.05
31613,B00073,2028-11-01,6982755.54,3776150.02,583301.58,2623303.94
31614,B00073,2028-12-01,2961276.34,1605707.21,394703.9,960865.23
31615,B00074,2028-01-01,6862900.4,4563925.79,761655.09,1537319.52
31616,B00074,2028-02-01,1696640.55,1111865.05,225779.99,358995.51
31617,B00074,2028-03-01,1835600.57,1092418.14,207507.85,535674.58
31618,B00074,2028-04-01,4626998.3,3094550.87,447285.15,1085162.28
31619,B00074,2028-05-01,7720143.48,4873028.83,941589.47,1905525.18
31620,B00074,2028-06-01,1523192.09,972343.04,166911.35,383937.7
31621,B00074,2028-07-01,3572060.87,2114645.05,525117.91,932297.91
31622,B00074,2028-08-01,2516398.34,1478400.97,226789.29,811208.08
31623,B00074,2028-09-01,1909441.36,1226797.94,274099.63,408543.79
31624,B00074,2028-10-01,4628357.34,2901586.32,612427.05,1114343.97
31625,B00074,2028-11-01,2322463.58,1542423.55,324251.88,455788.15
31626,B00074,2028-12-01,2912553.4,1696584.01,392754.53,823214.86
31627,B00075,2028-01-01,6311078.87,4226902.72,507832.3,1576343.85
31628,B00075,2028-02-01,6893925.38,4587422.07,895625.22,1410878.09
31629,B00075,2028-03-01,2210360.75,1232471.63,275834.27,702054.85
31630,B00075,2028-04-01,2667911.49,1745242.98,352651.69,570016.82
31631,B00075,2028-05-01,2733460.38,1729549.59,237657.71,766253.08
31632,B00075,2028-06-01,7283375.98,4931118.55,700838.84,1651418.59
31633,B00075,2028-07-01,3690733.51,2476826.94,468053.11,745853.46
31634,B00075,2028-08-01,8628089.06,4703411.46,1120537.82,2804139.78
31635,B00075,2028-09-01,7675373.88,4202795.3,699952.12,2772626.46
31636,B00075,2028-10-01,4216059.87,2490178.53,549716.38,1176164.96
31637,B00075,2028-11-01,7651418.57,4530954.43,1045580.13,2074884.01
31638,B00075,2028-12-01,4313439.56,2821827.62,399625.06,1091986.88
31639,B00076,2028-01-01,2249636.87,1300074.33,207932.31,741630.23
31640,B00076,2028-02-01,5893670.18,3934683.57,665364.09,1293622.52
31641,B00076,2028-03-01,6445607.2,4118833.22,821737.78,1505036.2
31642,B00076,2028-04-01,5229161.02,3319946.9,666994.2,1242219.92
31643,B00076,2028-05-01,3965726.45,2678940.38,360989.5,925796.57
31644,B00076,2028-06-01,5499330.86,3468101.23,718405.59,1312824.04
31645,B00076,2028-07-01,2937110.8,1891571.76,408053.91,637485.13
31646,B00076,2028-08-01,1387535.39,897198.81,207992.36,282344.22
31647,B00076,2028-09-01,2110224.29,1238945.64,203482.85,667795.8
31648,B00076,2028-10-01,4739180.27,2884561.03,384364.55,1470254.69
31649,B00076,2028-11-01,7475309.36,4128587.86,1080337.49,2266384.01
31650,B00076,2028-12-01,5224086.65,2980002.44,569295.09,1674789.12
31651,B00077,2028-01-01,7928261.63,5286078.7,842724.97,1799457.96
31652,B00077,2028-02-01,3546023.77,1967059.41,376946.4,1202017.96
31653,B00077,2028-03-01,3638565.55,2245434.48,401143.78,991987.29
31654,B00077,2028-04-01,6712817.62,4019898.45,641054.01,2051865.16
31655,B00077,2028-05-01,1628618.27,883062.97,242824.26,502731.04
31656,B00077,2028-06-01,8062563.89,5232112.87,815712.95,2014738.07
31657,B00077,2028-07-01,6097693.61,3735792.13,897579.36,1464322.12
31658,B00077,2028-08-01,6339867.04,4076518.78,685212.02,1578136.24
31659,B00077,2028-09-01,3234930.12,1887439.44,388980.51,958510.17
31660,B00077,2028-10-01,3715987.72,2136595.35,446650.78,1132741.59
31661,B00077,2028-11-01,3443841.85,1915816.33,474917.43,1053108.09
31662,B00077,2028-12-01,1744199.78,989396.02,192921.23,561882.53
31663,B00078,2028-01-01,7547761.2,4191500.32,785327.99,2570932.89
31664,B00078,2028-02-01,2628141.47,1617556.24,270779.37,739805.86
31665,B00078,2028-03-01,4319900.82,2546578.84,518944.83,1254377.15
31666,B00078,2028-04-01,4809861.07,2683912.38,580695.18,1545253.51
31667,B00078,2028-05-01,4759705.21,2921944.72,494249.64,1343510.85
31668,B00078,2028-06-01,4181920.33,2321395.17,575329.7,1285195.46
31669,B00078,2028-07-01,4610271.93,2852363.39,587512.22,1170396.32
31670,B00078,2028-08-01,8341101.35,5203725.48,1063451.64,2073924.23
31671,B00078,2028-09-01,2163294.0,1447843.87,222684.07,492766.06
31672,B00078,2028-10-01,6306801.27,4235836.96,865628.36,1205335.95
31673,B00078,2028-11-01,5296675.68,3350330.92,489373.02,1456971.74
31674,B00078,2028-12-01,3958757.85,2390820.2,390309.58,1177628.07
31675,B00079,2028-01-01,4377518.39,2600742.23,386702.55,1390073.61
31676,B00079,2028-02-01,7080546.68,4021894.07,1048978.09,2009674.52
31677,B00079,2028-03-01,7072074.23,4639766.36,894472.75,1537835.12
31678,B00079,2028-04-01,5592795.33,3287161.68,451063.57,1854570.08
31679,B00079,2028-05-01,1956281.4,1229091.18,283330.93,443859.29
31680,B00079,2028-06-01,1381817.84,931865.39,132672.36,317280.09
31681,B00079,2028-07-01,2539343.52,1558653.15,213053.92,767636.45
31682,B00079,2028-08-01,6237255.23,3693085.24,720419.63,1823750.36
31683,B00079,2028-09-01,7010994.01,4476286.6,908235.48,1626471.93
31684,B00079,2028-10-01,5904399.6,3564878.4,577269.29,1762251.91
31685,B00079,2028-11-01,5897333.64,3752387.43,830364.94,1314581.27
31686,B00079,2028-12-01,7204314.04,4172582.67,847240.59,2184490.78
31687,B00080,2028-01-01,2884982.67,1709377.96,358176.66,817428.05
31688,B00080,2028-02-01,2138482.4,1172555.21,192158.29,773768.9
31689,B00080,2028-03-01,5658832.3,3130240.9,659438.77,1869152.63
31690,B00080,2028-04-01,3711823.16,2193247.13,338055.64,1180520.39
31691,B00080,2028-05-01,1854404.94,1176125.12,153380.14,524899.68
31692,B00080,2028-06-01,1404792.28,798464.0,187391.45,418936.83
31693,B00080,2028-07-01,3598355.39,2166890.68,475235.97,956228.74
31694,B00080,2028-08-01,4117192.68,2724021.88,590192.0,802978.8
31695,B00080,2028-09-01,6188809.58,3651089.75,743403.68,1794316.15
31696,B00080,2028-10-01,1988514.46,1227253.1,197001.09,564260.27
31697,B00080,2028-11-01,2134358.56,1203509.11,293299.47,637549.98
31698,B00080,2028-12-01,1442353.43,833640.35,181268.71,427444.37
31699,B00081,2028-01-01,7874893.63,5061998.16,1062134.29,1750761.18
31700,B00081,2028-02-01,8930581.74,5601235.81,790271.8,2539074.13
31701,B00081,2028-03-01,3701082.57,2008854.02,332776.05,1359452.5
31702,B00081,2028-04-01,2706842.63,1664696.97,306427.67,735717.99
31703,B00081,2028-05-01,7718058.23,4231275.34,931643.54,2555139.35
31704,B00081,2028-06-01,6603244.66,3754879.51,892798.58,1955566.57
31705,B00081,2028-07-01,7838423.22,4310598.37,754652.35,2773172.5
31706,B00081,2028-08-01,4386003.71,2684545.24,435155.12,1266303.35
31707,B00081,2028-09-01,4585346.82,2713539.6,370778.15,1501029.07
31708,B00081,2028-10-01,2602031.58,1688513.43,229719.33,683798.82
31709,B00081,2028-11-01,4192709.23,2706588.77,624905.57,861214.89
31710,B00081,2028-12-01,8593210.32,5196836.16,911287.95,2485086.21
31711,B00082,2028-01-01,4751007.3,2957667.29,693463.1,1099876.91
31712,B00082,2028-02-01,2914059.04,1770284.36,405068.89,738705.79
31713,B00082,2028-03-01,4716697.08,2966186.74,566089.02,1184421.32
31714,B00082,2028-04-01,7443335.29,4419271.66,855081.13,2168982.5
31715,B00082,2028-05-01,5506188.84,3632819.14,573079.66,1300290.04
31716,B00082,2028-06-01,3505934.05,2317770.68,456742.73,731420.64
31717,B00082,2028-07-01,3845616.38,2101871.75,510831.46,1232913.17
31718,B00082,2028-08-01,5607030.62,3680126.68,680102.43,1246801.51
31719,B00082,2028-09-01,5254765.5,3098063.62,646386.27,1510315.61
31720,B00082,2028-10-01,2208200.09,1413581.07,308916.82,485702.2
31721,B00082,2028-11-01,2701537.97,1657516.6,306538.83,737482.54
31722,B00082,2028-12-01,3980130.95,2602407.22,574302.96,803420.77
31723,B00083,2028-01-01,4624696.77,2966817.45,470366.35,1187512.97
31724,B00083,2028-02-01,5038053.71,2740192.43,714955.36,1582905.92
31725,B00083,2028-03-01,3872608.46,2246342.87,518578.49,1107687.1
31726,B00083,2028-04-01,7126377.1,4823801.7,1001214.62,1301360.78
31727,B00083,2028-05-01,7425815.44,4817003.77,751827.0,1856984.67
31728,B00083,2028-06-01,7084549.72,4672880.79,638945.6,1772723.33
31729,B00083,2028-07-01,7024374.12,4073251.3,675277.33,2275845.49
31730,B00083,2028-08-01,6824687.04,3862538.31,958523.98,2003624.75
31731,B00083,2028-09-01,3123825.19,1864160.78,320085.9,939578.51
31732,B00083,2028-10-01,3560761.33,2090859.1,395100.97,1074801.26
31733,B00083,2028-11-01,6133492.38,3975107.94,786654.99,1371729.45
31734,B00083,2028-12-01,4648825.34,2763425.31,615771.25,1269628.78
31735,B00084,2028-01-01,3407695.2,2066586.65,352474.09,988634.46
31736,B00084,2028-02-01,2820878.91,1663650.84,238348.79,918879.28
31737,B00084,2028-03-01,2502615.93,1398104.51,315999.33,788512.09
31738,B00084,2028-04-01,2312674.53,1482678.29,186771.78,643224.46
31739,B00084,2028-05-01,8062544.2,4886884.44,763502.49,2412157.27
31740,B00084,2028-06-01,6776689.44,4323755.29,960267.33,1492666.82
31741,B00084,2028-07-01,5079498.64,3391235.47,727173.29,961089.88
31742,B00084,2028-08-01,5058695.34,2889208.34,488211.29,1681275.71
31743,B00084,2028-09-01,1864085.24,1084105.65,166365.99,613613.6
31744,B00084,2028-10-01,6558744.46,3572482.42,717799.11,2268462.93
31745,B00084,2028-11-01,5079371.04,3054865.18,619011.18,1405494.68
31746,B00084,2028-12-01,5039615.61,2778965.48,452859.18,1807790.95
31747,B00085,2028-01-01,2361270.96,1355671.45,291084.34,714515.17
31748,B00085,2028-02-01,2453089.1,1598072.34,279493.89,575522.87
31749,B00085,2028-03-01,1529430.31,870112.41,153166.45,506151.45
31750,B00085,2028-04-01,4623927.89,3059443.27,539112.69,1025371.93
31751,B00085,2028-05-01,5181967.76,3213333.59,628667.22,1339966.95
31752,B00085,2028-06-01,4009699.15,2281347.3,369992.7,1358359.15
31753,B00085,2028-07-01,5926009.67,3776836.27,728806.99,1420366.41
31754,B00085,2028-08-01,1946367.59,1055338.02,277152.76,613876.81
31755,B00085,2028-09-01,8951284.63,5898108.46,834173.95,2219002.22
31756,B00085,2028-10-01,2622923.35,1723398.22,260453.34,639071.79
31757,B00085,2028-11-01,5284777.53,3345580.31,751688.09,1187509.13
31758,B00085,2028-12-01,8798606.58,4934221.01,1169485.69,2694899.88
31759,B00086,2028-01-01,4259265.65,2549333.57,420338.63,1289593.45
31760,B00086,2028-02-01,8148319.74,4747160.8,1068206.63,2332952.31
31761,B00086,2028-03-01,1619751.69,997265.43,188679.25,433807.01
31762,B00086,2028-04-01,2810914.84,1571453.71,306715.63,932745.5
31763,B00086,2028-05-01,6027399.38,4058198.7,588745.18,1380455.5
31764,B00086,2028-06-01,1521504.39,899223.9,178915.41,443365.08
31765,B00086,2028-07-01,3549402.28,2352716.0,365560.19,831126.09
31766,B00086,2028-08-01,7034425.23,4043796.91,738200.18,2252428.14
31767,B00086,2028-09-01,7458928.85,4967307.64,600959.11,1890662.1
31768,B00086,2028-10-01,6054275.23,3366489.62,672139.2,2015646.41
31769,B00086,2028-11-01,3750606.32,2259286.06,472441.9,1018878.36
31770,B00086,2028-12-01,4226448.79,2689160.84,485144.31,1052143.64
31771,B00087,2028-01-01,8923925.68,4827461.02,1270897.24,2825567.42
31772,B00087,2028-02-01,6259067.62,4005915.6,556200.68,1696951.34
31773,B00087,2028-03-01,7092624.6,4428064.06,913770.73,1750789.81
31774,B00087,2028-04-01,4204293.59,2561283.5,542772.32,1100237.77
31775,B00087,2028-05-01,2925884.02,1751877.49,285575.77,888430.76
31776,B00087,2028-06-01,8904358.41,5176146.9,1238169.08,2490042.43
31777,B00087,2028-07-01,8114236.57,5278531.37,1053666.09,1782039.11
31778,B00087,2028-08-01,9003442.89,4898174.66,1313134.79,2792133.44
31779,B00087,2028-09-01,2785406.03,1723977.5,309361.07,752067.46
31780,B00087,2028-10-01,6493764.66,3843521.67,738773.33,1911469.66
31781,B00087,2028-11-01,8549764.3,5599704.06,1062727.28,1887332.96
31782,B00087,2028-12-01,1916713.58,1191836.92,279093.43,445783.23
31783,B00088,2028-01-01,3029675.45,2042432.58,244597.45,742645.42
31784,B00088,2028-02-01,8300482.34,5392492.06,1079713.46,1828276.82
31785,B00088,2028-03-01,6687554.52,3942868.65,759250.73,1985435.14
31786,B00088,2028-04-01,3320698.34,1840629.5,308225.4,1171843.44
31787,B00088,2028-05-01,2515415.9,1461934.69,219330.79,834150.42
31788,B00088,2028-06-01,5889801.93,3245883.64,595427.91,2048490.38
31789,B00088,2028-07-01,7927869.68,4790584.06,1094257.65,2043027.97
31790,B00088,2028-08-01,2409737.53,1414700.51,228066.19,766970.83
31791,B00088,2028-09-01,1151263.5,706629.51,101179.92,343454.07
31792,B00088,2028-10-01,1525696.14,992456.48,163848.84,369390.82
31793,B00088,2028-11-01,4378564.8,2943757.77,374343.41,1060463.62
31794,B00088,2028-12-01,3519315.75,1956821.18,340355.67,1222138.9
31795,B00089,2028-01-01,8480998.66,4949006.1,795647.01,2736345.55
31796,B00089,2028-02-01,1462154.28,861547.32,203340.96,397266.0
31797,B00089,2028-03-01,1838387.23,996570.76,228305.19,613511.28
31798,B00089,2028-04-01,3305255.45,1830977.25,332598.1,1141680.1
31799,B00089,2028-05-01,6111966.71,3706807.82,634570.55,1770588.34
31800,B00089,2028-06-01,5248723.81,3334744.23,646191.47,1267788.11
31801,B00089,2028-07-01,2434335.0,1640042.07,234175.4,560117.53
31802,B00089,2028-08-01,8879166.75,5178559.04,1002768.4,2697839.31
31803,B00089,2028-09-01,7692213.71,5076178.77,1083631.44,1532403.5
31804,B00089,2028-10-01,7206120.0,4579041.42,959884.83,1667193.75
31805,B00089,2028-11-01,7868770.61,5204528.87,897372.16,1766869.58
31806,B00089,2028-12-01,7712737.02,4934736.69,1019800.57,1758199.76
31807,B00090,2028-01-01,3706173.74,2365308.55,473927.38,866937.81
31808,B00090,2028-02-01,4378433.17,2824577.41,392199.96,1161655.8
31809,B00090,2028-03-01,2445081.88,1632550.25,308321.51,504210.12
31810,B00090,2028-04-01,4877423.72,3253157.27,689784.94,934481.51
31811,B00090,2028-05-01,1880993.36,1020449.57,236586.0,623957.79
31812,B00090,2028-06-01,6653082.08,4271958.26,890556.85,1490566.97
31813,B00090,2028-07-01,6850135.78,4032830.79,970210.03,1847094.96
31814,B00090,2028-08-01,7069573.23,4429174.3,650066.54,1990332.39
31815,B00090,2028-09-01,7898395.0,5084274.61,1032357.66,1781762.73
31816,B00090,2028-10-01,7995587.4,5433901.61,1166037.27,1395648.52
31817,B00090,2028-11-01,5902163.93,3437705.15,848218.42,1616240.36
31818,B00090,2028-12-01,6215358.13,4014249.14,879598.33,1321510.66
31819,B00091,2028-01-01,3484601.32,1922106.79,394357.03,1168137.5
31820,B00091,2028-02-01,5819252.81,3450598.64,612006.06,1756648.11
31821,B00091,2028-03-01,5236224.69,3422753.91,756838.86,1056631.92
31822,B00091,2028-04-01,6778310.89,4036972.73,927885.13,1813453.03
31823,B00091,2028-05-01,5102026.43,3301485.5,727274.97,1073265.96
31824,B00091,2028-06-01,6001109.85,3521014.73,642101.83,1837993.29
31825,B00091,2028-07-01,7217092.68,4065220.39,651072.67,2500799.62
31826,B00091,2028-08-01,7948933.66,5001829.58,866422.52,2080681.56
31827,B00091,2028-09-01,1699900.03,919203.19,221846.51,558850.33
31828,B00091,2028-10-01,4689358.89,3042370.88,396560.32,1250427.69
31829,B00091,2028-11-01,1680965.73,1102163.09,164443.62,414359.02
31830,B00091,2028-12-01,4097356.82,2561049.73,363819.65,1172487.44
31831,B00092,2028-01-01,3594726.64,2060891.33,465080.61,1068754.7
31832,B00092,2028-02-01,3278841.53,1929413.54,307520.55,1041907.44
31833,B00092,2028-03-01,3135919.11,1710724.1,341786.45,1083408.56
31834,B00092,2028-04-01,5906602.52,3597126.17,739509.23,1569967.12
31835,B00092,2028-05-01,6146045.88,3778698.18,597838.53,1769509.17
31836,B00092,2028-06-01,5057247.63,2843587.19,590301.8,1623358.64
31837,B00092,2028-07-01,1406881.19,956056.9,167725.08,283099.21
31838,B00092,2028-08-01,7624509.05,4914979.01,984829.33,1724700.71
31839,B00092,2028-09-01,7757683.21,4763287.15,681739.86,2312656.2
31840,B00092,2028-10-01,1541677.3,920898.83,143621.0,477157.47
31841,B00092,2028-11-01,5889426.66,3674203.04,878785.79,1336437.83
31842,B00092,2028-12-01,1278086.19,741584.56,141222.89,395278.74
31843,B00093,2028-01-01,3652751.41,2453093.98,292706.51,906950.92
31844,B00093,2028-02-01,2768256.01,1778875.36,236388.37,752992.28
31845,B00093,2028-03-01,3070931.1,1728937.53,283984.54,1058009.03
31846,B00093,2028-04-01,6149407.58,3648564.01,545837.88,1955005.69
31847,B00093,2028-05-01,5076499.13,3065473.42,501643.04,1509382.67
31848,B00093,2028-06-01,3060674.67,1807611.69,287828.61,965234.37
31849,B00093,2028-07-01,5344067.19,3567814.79,697908.89,1078343.51
31850,B00093,2028-08-01,5846845.41,3475618.61,678434.21,1692792.59
31851,B00093,2028-09-01,5993629.64,3813734.31,504252.47,1675642.86
31852,B00093,2028-10-01,6621196.83,3614261.47,826282.21,2180653.15
31853,B00093,2028-11-01,2989542.51,1789866.75,242867.77,956807.99
31854,B00093,2028-12-01,4989201.74,3229064.52,539376.36,1220760.86
31855,B00094,2028-01-01,6968692.81,4692279.16,595931.02,1680482.63
31856,B00094,2028-02-01,3129987.16,1820476.66,286418.49,1023092.01
31857,B00094,2028-03-01,2690502.41,1483672.54,400731.68,806098.19
31858,B00094,2028-04-01,2100460.29,1220230.01,184534.08,695696.2
31859,B00094,2028-05-01,3473815.85,2354867.01,344112.76,774836.08
31860,B00094,2028-06-01,1872022.63,1255656.19,199804.19,416562.25
31861,B00094,2028-07-01,2584392.2,1522065.95,270573.96,791752.29
31862,B00094,2028-08-01,2773310.75,1654957.31,356510.32,761843.12
31863,B00094,2028-09-01,2715558.31,1738486.76,313534.64,663536.91
31864,B00094,2028-10-01,7337116.69,4132288.23,758170.94,2446657.52
31865,B00094,2028-11-01,2330962.46,1380547.95,329659.94,620754.57
31866,B00094,2028-12-01,7513746.83,4494595.67,918906.68,2100244.48
31867,B00095,2028-01-01,2660687.77,1751665.66,316358.21,592663.9
31868,B00095,2028-02-01,4305091.66,2396610.9,437780.71,1470700.05
31869,B00095,2028-03-01,4356823.39,2457471.9,545992.05,1353359.44
31870,B00095,2028-04-01,5101692.5,3274949.79,730569.58,1096173.13
31871,B00095,2028-05-01,9335285.41,5503102.2,884077.48,2948105.73
31872,B00095,2028-06-01,6458418.92,4173949.64,881610.4,1402858.88
31873,B00095,2028-07-01,7298393.61,4847961.3,645658.2,1804774.11
31874,B00095,2028-08-01,8881684.16,5833786.85,1168350.74,1879546.57
31875,B00095,2028-09-01,6115814.54,4127284.07,498381.22,1490149.25
31876,B00095,2028-10-01,7319717.31,4877815.89,801561.27,1640340.15
31877,B00095,2028-11-01,5631922.49,3745221.15,483203.27,1403498.07
31878,B00095,2028-12-01,4604658.39,2573338.48,390052.32,1641267.59
31879,B00096,2028-01-01,7676853.08,4207059.4,1062722.97,2407070.71
31880,B00096,2028-02-01,5373502.43,3010031.65,509837.28,1853633.5
31881,B00096,2028-03-01,8252810.47,4532992.5,1094194.81,2625623.16
31882,B00096,2028-04-01,4617241.8,2626381.0,568799.87,1422060.93
31883,B00096,2028-05-01,2510828.01,1631982.31,331919.04,546926.66
31884,B00096,2028-06-01,3718209.33,2150504.81,426379.72,1141324.8
31885,B00096,2028-07-01,1552347.48,964844.34,127652.33,459850.81
31886,B00096,2028-08-01,1656053.23,1090976.02,177120.88,387956.33
31887,B00096,2028-09-01,2789411.85,1735816.6,276508.38,777086.87
31888,B00096,2028-10-01,6281697.82,4193763.43,931967.45,1155966.94
31889,B00096,2028-11-01,5858422.68,3665083.94,470884.42,1722454.32
31890,B00096,2028-12-01,7074560.91,3982826.38,626605.36,2465129.17
31891,B00097,2028-01-01,4131169.71,2335723.82,579027.27,1216418.62
31892,B00097,2028-02-01,5828194.68,3156354.38,570209.45,2101630.85
31893,B00097,2028-03-01,1407984.86,810175.91,183788.07,414020.88
31894,B00097,2028-04-01,3293243.16,2196789.14,372009.76,724444.26
31895,B00097,2028-05-01,7786691.34,5044801.04,970884.54,1771005.76
31896,B00097,2028-06-01,1278653.03,765005.05,125198.82,388449.16
31897,B00097,2028-07-01,2976200.88,1855178.6,391736.23,729286.05
31898,B00097,2028-08-01,8055914.92,4859975.49,742006.61,2453932.82
31899,B00097,2028-09-01,1876909.5,1271641.58,247056.78,358211.14
31900,B00097,2028-10-01,8005844.52,5193719.71,779520.96,2032603.85
31901,B00097,2028-11-01,8504819.19,4738855.27,1185002.11,2580961.81
31902,B00097,2028-12-01,7310631.8,4414677.9,906580.63,1989373.27
31903,B00098,2028-01-01,8655347.79,4910256.55,1275533.32,2469557.92
31904,B00098,2028-02-01,5247293.15,3371799.79,543346.12,1332147.24
31905,B00098,2028-03-01,7168654.37,4561309.05,816866.94,1790478.38
31906,B00098,2028-04-01,2664373.78,1520368.2,250058.0,893947.58
31907,B00098,2028-05-01,4727349.84,3033357.7,510052.91,1183939.23
31908,B00098,2028-06-01,9274828.74,6144393.98,896133.98,2234300.78
31909,B00098,2028-07-01,3438167.59,2100333.44,412017.57,925816.58
31910,B00098,2028-08-01,1865003.24,1267423.62,259282.75,338296.87
31911,B00098,2028-09-01,1968610.43,1192913.46,164560.99,611135.98
31912,B00098,2028-10-01,6302506.99,3840781.97,623163.0,1838562.02
31913,B00098,2028-11-01,7304440.35,4730340.0,849894.52,1724205.83
31914,B00098,2028-12-01,7245204.45,4562096.0,688188.8,1994919.65
31915,B00099,2028-01-01,2046418.85,1138301.46,272912.27,635205.12
31916,B00099,2028-02-01,3140829.39,1932694.86,413750.38,794384.15
31917,B00099,2028-03-01,8179836.37,4520451.99,830714.92,2828669.46
31918,B00099,2028-04-01,1542395.54,867837.71,207013.82,467544.01
31919,B00099,2028-05-01,3380442.2,2245634.16,495980.23,638827.81
31920,B00099,2028-06-01,7511711.42,4779233.02,1109074.23,1623404.17
31921,B00099,2028-07-01,3140761.11,1956606.54,320808.89,863345.68
31922,B00099,2028-08-01,1285360.92,734685.44,147092.0,403583.48
31923,B00099,2028-09-01,3105137.93,2033377.81,416616.53,655143.59
31924,B00099,2028-10-01,2714445.58,1477989.97,332606.17,903849.44
31925,B00099,2028-11-01,6488768.38,4323476.95,947049.86,1218241.57
31926,B00099,2028-12-01,5823259.1,3350019.57,797871.24,1675368.29
31927,B00100,2028-01-01,5791000.25,3658232.2,817162.67,1315605.38
31928,B00100,2028-02-01,5695066.59,3327180.0,663150.43,1704736.16
31929,B00100,2028-03-01,3813093.43,2364856.76,547827.03,900409.64
31930,B00100,2028-04-01,8316303.57,5027175.65,997283.11,2291844.81
31931,B00100,2028-05-01,2964873.65,1641831.2,243063.9,1079978.55
31932,B00100,2028-06-01,2361888.98,1550348.72,308407.14,503133.12
31933,B00100,2028-07-01,3485337.84,2153606.08,497002.52,834729.24
31934,B00100,2028-08-01,6330310.67,4130892.87,774945.8,1424472.0
31935,B00100,2028-09-01,4073520.3,2479481.57,373160.39,1220878.34
31936,B00100,2028-10-01,1685219.68,934957.07,138638.49,611624.12
31937,B00100,2028-11-01,3700862.72,2290240.88,555115.95,855505.89
31938,B00100,2028-12-01,4450123.03,2691113.78,419601.98,1339407.27
31939,B00101,2028-01-01,7470241.4,4393785.09,954042.08,2122414.23
31940,B00101,2028-02-01,3387028.33,2045778.76,367357.11,973892.46
31941,B00101,2028-03-01,2193506.41,1395974.91,262380.59,535150.91
31942,B00101,2028-04-01,2073804.05,1308236.25,208424.51,557143.29
31943,B00101,2028-05-01,4632109.0,3102498.32,508304.5,1021306.18
31944,B00101,2028-06-01,2084308.56,1209739.03,249443.39,625126.14
31945,B00101,2028-07-01,6855401.95,3800652.01,758529.64,2296220.3
31946,B00101,2028-08-01,6322856.48,3777569.03,576729.67,1968557.78
31947,B00101,2028-09-01,5301295.48,3420990.06,432418.66,1447886.76
31948,B00101,2028-10-01,6510549.93,3990824.43,546672.11,1973053.39
31949,B00101,2028-11-01,1645363.17,1108864.42,233218.34,303280.41
31950,B00101,2028-12-01,2517918.81,1695507.4,296868.99,525542.42
31951,B00102,2028-01-01,8764717.42,4958106.45,1010844.41,2795766.56
31952,B00102,2028-02-01,5269877.62,3577332.52,676365.35,1016179.75
31953,B00102,2028-03-01,6090922.06,3610088.25,778945.0,1701888.81
31954,B00102,2028-04-01,8322511.58,4573538.13,747522.52,3001450.93
31955,B00102,2028-05-01,9011056.71,5454233.59,1037676.93,2519146.19
31956,B00102,2028-06-01,6145697.97,3778268.24,730678.52,1636751.21
31957,B00102,2028-07-01,7309367.34,4017273.69,636679.96,2655413.69
31958,B00102,2028-08-01,3397443.0,2113279.28,435186.95,848976.77
31959,B00102,2028-09-01,4873934.53,3160151.01,417608.74,1296174.78
31960,B00102,2028-10-01,5142839.46,3189882.15,759824.33,1193132.98
31961,B00102,2028-11-01,6064845.81,4010342.37,515384.03,1539119.41
31962,B00102,2028-12-01,2302977.01,1246819.73,314519.6,741637.68
31963,B00103,2028-01-01,8524359.46,5461998.34,1110112.32,1952248.8
31964,B00103,2028-02-01,3021002.14,1882988.48,326021.58,811992.08
31965,B00103,2028-03-01,4875369.28,3098253.37,419408.67,1357707.24
31966,B00103,2028-04-01,8519780.5,5720418.43,848034.14,1951327.93
31967,B00103,2028-05-01,5685010.5,3416395.14,807059.11,1461556.25
31968,B00103,2028-06-01,7155682.62,4480764.56,745190.21,1929727.85
31969,B00103,2028-07-01,1309534.37,762119.76,163631.19,383783.42
31970,B00103,2028-08-01,3131775.51,1735190.47,375811.39,1020773.65
31971,B00103,2028-09-01,2116194.23,1208243.72,231719.03,676231.48
31972,B00103,2028-10-01,2090407.05,1245873.66,201952.79,642580.6
