ProfitLossID,BranchID,YearMonth,Revenue,COGS,OperatingExpense,NetProfit
21106,B00060,2026-04-01,7143184.39,4193155.53,1041125.15,1908903.71
21107,B00060,2026-05-01,4389477.33,2749624.62,644506.74,995345.97
21108,B00060,2026-06-01,7016607.57,4274804.1,801583.53,1940219.94
21109,B00060,2026-07-01,5151436.93,3392389.09,666481.36,1092566.48
21110,B00060,2026-08-01,6534104.35,4327356.05,554445.34,1652302.96
21111,B00060,2026-09-01,3155881.88,2042528.59,264993.97,848359.32
21112,B00060,2026-10-01,6900088.64,3869336.66,1025685.75,2005066.23
21113,B00060,2026-11-01,5578484.52,3599337.8,489935.63,1489211.09
21114,B00060,2026-12-01,4173829.3,2324769.47,341509.6,1507550.23
21115,B00061,2026-01-01,5538308.44,3389157.38,459070.53,1690080.53
21116,B00061,2026-02-01,4892888.85,3012501.16,678966.26,1201421.43
21117,B00061,2026-03-01,1362284.02,779224.35,121106.05,461953.62
21118,B00061,2026-04-01,3656525.63,2064571.22,398688.13,1193266.28
21119,B00061,2026-05-01,8336368.31,5222634.63,766907.76,2346825.92
21120,B00061,2026-06-01,7228410.45,4395330.26,1012897.37,1820182.82
21121,B00061,2026-07-01,7581042.71,4492648.25,672857.94,2415536.52
21122,B00061,2026-08-01,6668892.09,3781520.15,793052.29,2094319.65
21123,B00061,2026-09-01,7046340.74,4590663.73,865325.24,1590351.77
21124,B00061,2026-10-01,8413429.7,5622481.78,821236.92,1969711.0
21125,B00061,2026-11-01,3545363.58,2173327.84,508460.87,863574.87
21126,B00061,2026-12-01,3760804.56,2246898.18,459372.35,1054534.03
21127,B00062,2026-01-01,3308048.21,2218807.11,339351.79,749889.31
21128,B00062,2026-02-01,8069790.29,5410991.4,863247.03,1795551.86
21129,B00062,2026-03-01,3547542.49,1931041.19,363002.72,1253498.58
21130,B00062,2026-04-01,8690385.75,5785827.18,979297.27,1925261.3
21131,B00062,2026-05-01,5734055.26,3662239.97,561125.03,1510690.26
21132,B00062,2026-06-01,8361060.93,4719917.35,947395.5,2693748.08
21133,B00062,2026-07-01,3131821.02,1867371.4,321725.55,942724.07
21134,B00062,2026-08-01,8975440.57,5303285.87,974393.64,2697761.06
21135,B00062,2026-09-01,6149437.56,3758842.81,648886.87,1741707.88
21136,B00062,2026-10-01,8172310.6,4689506.38,726346.7,2756457.52
21137,B00062,2026-11-01,1391438.08,754091.65,166034.28,471312.15
21138,B00062,2026-12-01,4692496.79,2623890.61,410954.56,1657651.62
21139,B00063,2026-01-01,5562064.37,3753342.46,543840.56,1264881.35
21140,B00063,2026-02-01,5013494.79,3059650.58,551220.43,1402623.78
21141,B00063,2026-03-01,8572649.81,4860502.58,826491.89,2885655.34
21142,B00063,2026-04-01,4656914.86,3075011.78,687884.88,894018.2
21143,B00063,2026-05-01,5232515.04,3275966.62,443762.24,1512786.18
21144,B00063,2026-06-01,4585777.91,2477030.6,411100.56,1697646.75
21145,B00063,2026-07-01,5232807.48,3006916.84,676131.89,1549758.75
21146,B00063,2026-08-01,2429039.3,1473930.65,313416.51,641692.14
21147,B00063,2026-09-01,1506965.75,863902.94,188607.59,454455.22
21148,B00063,2026-10-01,6203018.89,4141332.86,803817.47,1257868.56
21149,B00063,2026-11-01,7911284.63,4913971.91,773913.54,2223399.18
21150,B00063,2026-12-01,6497020.77,3676924.64,547476.47,2272619.66
21151,B00064,2026-01-01,2716666.71,1596570.46,229250.93,890845.32
21152,B00064,2026-02-01,2354187.53,1381750.6,238939.16,733497.77
21153,B00064,2026-03-01,5078551.28,2873071.96,761635.59,1443843.73
21154,B00064,2026-04-01,4451139.44,2817557.76,551931.68,1081650.0
21155,B00064,2026-05-01,5049020.58,2909078.79,586826.6,1553115.19
21156,B00064,2026-06-01,6690476.62,3769250.27,622984.7,2298241.65
21157,B00064,2026-07-01,6777412.5,4257980.66,641297.27,1878134.57
21158,B00064,2026-08-01,1910575.28,1177695.52,285884.45,446995.31
21159,B00064,2026-09-01,1579278.89,991576.31,199892.51,387810.07
21160,B00064,2026-10-01,6743520.1,4010237.95,544153.11,2189129.04
21161,B00064,2026-11-01,3795858.33,2109751.39,320911.7,1365195.24
21162,B00064,2026-12-01,6086024.13,3348012.56,738947.02,1999064.55
21163,B00065,2026-01-01,7516364.46,4508999.68,619606.4,2387758.38
21164,B00065,2026-02-01,4020265.78,2401368.08,395103.68,1223794.02
21165,B00065,2026-03-01,2106786.82,1353925.73,197382.69,555478.4
21166,B00065,2026-04-01,2792147.38,1891408.77,244622.48,656116.13
21167,B00065,2026-05-01,3366886.22,1957861.92,311336.81,1097687.49
21168,B00065,2026-06-01,1574607.98,890492.73,193672.89,490442.36
21169,B00065,2026-07-01,1731563.69,1077066.32,163509.86,490987.51
21170,B00065,2026-08-01,4141067.97,2332587.07,398194.94,1410285.96
21171,B00065,2026-09-01,3461311.64,2223997.28,457845.75,779468.61
21172,B00065,2026-10-01,5656660.58,3558306.39,589566.56,1508787.63
21173,B00065,2026-11-01,1095264.94,630602.22,129470.32,335192.4
21174,B00065,2026-12-01,1081898.19,717661.47,122704.41,241532.31
21175,B00066,2026-01-01,3205485.91,2134236.89,371930.71,699318.31
21176,B00066,2026-02-01,8198337.1,5212532.59,1073174.13,1912630.38
21177,B00066,2026-03-01,2749745.49,1618344.13,409082.57,722318.79
21178,B00066,2026-04-01,6882057.47,3829021.43,693228.91,2359807.13
21179,B00066,2026-05-01,7009288.85,4598336.35,881357.12,1529595.38
21180,B00066,2026-06-01,2583107.42,1560487.63,224396.9,798222.89
21181,B00066,2026-07-01,4125534.13,2585625.18,607460.79,932448.16
21182,B00066,2026-08-01,5416710.03,3454991.9,731220.13,1230498.0
21183,B00066,2026-09-01,6475263.33,4344804.37,709933.01,1420525.95
21184,B00066,2026-10-01,2074514.99,1218901.34,267238.55,588375.1
21185,B00066,2026-11-01,2660484.3,1781695.18,348424.95,530364.17
21186,B00066,2026-12-01,3532282.13,2178557.79,393397.3,960327.04
21187,B00067,2026-01-01,6503453.56,4095259.19,874444.23,1533750.14
21188,B00067,2026-02-01,1550797.91,887015.41,200863.63,462918.87
21189,B00067,2026-03-01,6323334.64,3751335.43,924873.77,1647125.44
21190,B00067,2026-04-01,5640235.04,3552426.48,748060.83,1339747.73
21191,B00067,2026-05-01,7261867.59,4886259.6,613207.5,1762400.49
21192,B00067,2026-06-01,2802839.01,1874684.04,381409.22,546745.75
21193,B00067,2026-07-01,5357882.88,3201701.04,802779.46,1353402.38
21194,B00067,2026-08-01,3246823.53,1797953.47,393277.83,1055592.23
21195,B00067,2026-09-01,7543377.03,4460670.0,1050753.63,2031953.4
21196,B00067,2026-10-01,6549025.44,4316384.95,623847.46,1608793.03
21197,B00067,2026-11-01,4936895.56,3171092.96,555167.14,1210635.46
21198,B00067,2026-12-01,5238615.59,3096066.85,424663.94,1717884.8
21199,B00068,2026-01-01,3547538.39,2341961.6,406752.78,798824.01
21200,B00068,2026-02-01,5465610.84,3352548.8,694154.19,1418907.85
21201,B00068,2026-03-01,1424669.0,897423.8,188068.27,339176.93
21202,B00068,2026-04-01,4187301.41,2334168.76,577349.99,1275782.66
21203,B00068,2026-05-01,6515642.91,4314679.76,939693.39,1261269.76
21204,B00068,2026-06-01,3993396.22,2400750.98,520091.73,1072553.51
21205,B00068,2026-07-01,7475318.15,4790034.2,709849.71,1975434.24
21206,B00068,2026-08-01,3822953.3,2510812.32,390519.06,921621.92
21207,B00068,2026-09-01,1863513.31,1175030.79,227751.01,460731.51
21208,B00068,2026-10-01,3171356.61,2030179.69,420808.87,720368.05
21209,B00068,2026-11-01,2986075.22,1674034.84,392131.86,919908.52
21210,B00068,2026-12-01,6558275.14,3869210.71,576791.9,2112272.53
21211,B00069,2026-01-01,4768367.43,2642374.25,440884.62,1685108.56
21212,B00069,2026-02-01,8799293.23,5288350.73,990876.69,2520065.81
21213,B00069,2026-03-01,6447086.82,4026033.12,658594.4,1762459.3
21214,B00069,2026-04-01,4405275.65,2880098.22,432988.71,1092188.72
21215,B00069,2026-05-01,3767758.5,2287150.42,376460.37,1104147.71
21216,B00069,2026-06-01,4117206.98,2352019.43,434788.15,1330399.4
21217,B00069,2026-07-01,4673122.71,2689119.0,536427.87,1447575.84
21218,B00069,2026-08-01,6641576.05,4079301.62,758546.87,1803727.56
21219,B00069,2026-09-01,5390770.09,3500817.11,652542.72,1237410.26
21220,B00069,2026-10-01,1435167.01,787806.56,140118.2,507242.25
21221,B00069,2026-11-01,5627813.16,3269162.37,497395.72,1861255.07
21222,B00069,2026-12-01,8891439.12,5475119.4,1157309.39,2259010.33
21223,B00070,2026-01-01,3057125.44,1881834.19,421783.52,753507.73
21224,B00070,2026-02-01,1650622.75,1037200.3,147025.18,466397.27
21225,B00070,2026-03-01,4572330.03,2735912.73,643569.57,1192847.73
21226,B00070,2026-04-01,4236525.4,2472102.51,424441.23,1339981.66
21227,B00070,2026-05-01,8126075.19,4725123.69,856744.22,2544207.28
21228,B00070,2026-06-01,8856196.07,5720421.22,992815.02,2142959.83
21229,B00070,2026-07-01,8353749.89,4840492.26,1117620.13,2395637.5
21230,B00070,2026-08-01,6066654.59,3487994.96,561303.28,2017356.35
21231,B00070,2026-09-01,2761604.68,1717263.47,354589.08,689752.13
21232,B00070,2026-10-01,5338190.89,3396859.38,630865.0,1310466.51
21233,B00070,2026-11-01,7792951.63,4722987.29,669194.98,2400769.36
21234,B00070,2026-12-01,8322430.82,5482872.83,684419.05,2155138.94
21235,B00071,2026-01-01,7183662.56,4782760.05,991411.01,1409491.5
21236,B00071,2026-02-01,2441458.6,1538265.94,308795.22,594397.44
21237,B00071,2026-03-01,1204408.23,789752.39,173960.29,240695.55
21238,B00071,2026-04-01,4338556.64,2773160.92,620727.0,944668.72
21239,B00071,2026-05-01,4170249.73,2287551.87,524853.68,1357844.18
21240,B00071,2026-06-01,5969493.86,3776231.31,846041.08,1347221.47
21241,B00071,2026-07-01,1826583.48,1017981.08,167236.59,641365.81
21242,B00071,2026-08-01,8574754.3,4664582.14,1149385.17,2760786.99
21243,B00071,2026-09-01,7578967.79,4251383.28,1120927.46,2206657.05
21244,B00071,2026-10-01,2219734.18,1224719.88,248443.29,746571.01
21245,B00071,2026-11-01,6325028.47,4222799.63,660997.85,1441230.99
21246,B00071,2026-12-01,5316601.95,3098223.86,471970.64,1746407.45
21247,B00072,2026-01-01,3787125.0,2389860.14,536364.57,860900.29
21248,B00072,2026-02-01,6135117.62,3667290.03,597081.34,1870746.25
21249,B00072,2026-03-01,1104913.96,692611.36,90068.77,322233.83
21250,B00072,2026-04-01,3527536.55,2000259.41,469249.08,1058028.06
21251,B00072,2026-05-01,7672994.47,4975753.08,1083489.05,1613752.34
21252,B00072,2026-06-01,4154538.84,2559960.0,415153.3,1179425.54
21253,B00072,2026-07-01,7522452.16,4102982.75,970668.39,2448801.02
21254,B00072,2026-08-01,5420855.03,3685587.82,441327.74,1293939.47
21255,B00072,2026-09-01,5574854.31,3443684.19,456277.87,1674892.25
21256,B00072,2026-10-01,6179673.28,3812476.82,851286.85,1515909.61
21257,B00072,2026-11-01,4686451.93,3091543.16,499041.74,1095867.03
21258,B00072,2026-12-01,2757294.49,1609202.41,267272.42,880819.66
21259,B00073,2026-01-01,5015156.39,3206381.83,432117.25,1376657.31
21260,B00073,2026-02-01,6095509.3,3462767.01,887868.37,1744873.92
21261,B00073,2026-03-01,1328475.94,768592.3,116173.79,443709.85
21262,B00073,2026-04-01,5631341.78,3744745.72,582860.24,1303735.82
21263,B00073,2026-05-01,1329224.38,810771.71,133668.64,384784.03
21264,B00073,2026-06-01,7817328.11,4931074.06,691650.76,2194603.29
21265,B00073,2026-07-01,3898868.26,2619565.25,429856.08,849446.93
21266,B00073,2026-08-01,3126644.0,1722002.76,446172.27,958468.97
21267,B00073,2026-09-01,8522341.66,5512346.28,1144241.6,1865753.78
21268,B00073,2026-10-01,7621194.11,4774759.05,924404.82,1922030.24
21269,B00073,2026-11-01,5217003.08,3090763.51,778387.88,1347851.69
21270,B00073,2026-12-01,6925525.85,4048455.01,863019.91,2014050.93
21271,B00074,2026-01-01,8906765.81,5556458.02,1152795.34,2197512.45
21272,B00074,2026-02-01,6934224.63,4515245.51,571957.52,1847021.6
21273,B00074,2026-03-01,5140149.45,3232685.85,647383.85,1260079.75
21274,B00074,2026-04-01,7208985.63,4848139.66,948944.56,1411901.41
21275,B00074,2026-05-01,5258501.85,3527986.1,702171.53,1028344.22
21276,B00074,2026-06-01,6247330.02,4237864.04,813657.77,1195808.21
21277,B00074,2026-07-01,1441312.71,787147.86,115625.43,538539.42
21278,B00074,2026-08-01,8758444.34,5293637.17,796302.73,2668504.44
21279,B00074,2026-09-01,7400639.53,4772314.59,793562.31,1834762.63
21280,B00074,2026-10-01,1882631.25,1149829.6,157063.53,575738.12
21281,B00074,2026-11-01,1424707.45,949458.18,174505.29,300743.98
21282,B00074,2026-12-01,5849090.3,3772172.37,826064.21,1250853.72
21283,B00075,2026-01-01,8075940.91,4967694.22,969830.06,2138416.63
21284,B00075,2026-02-01,1499008.35,827283.79,169944.94,501779.62
21285,B00075,2026-03-01,3966914.2,2142418.3,468638.41,1355857.49
21286,B00075,2026-04-01,4730814.49,2709403.58,616391.37,1405019.54
21287,B00075,2026-05-01,8342137.35,4985785.3,729914.64,2626437.41
21288,B00075,2026-06-01,1270787.92,745198.88,134079.61,391509.43
21289,B00075,2026-07-01,2545225.28,1616684.39,338851.33,589689.56
21290,B00075,2026-08-01,7663127.52,4205348.59,1112128.31,2345650.62
21291,B00075,2026-09-01,2573093.01,1655081.44,331258.13,586753.44
21292,B00075,2026-10-01,3451676.71,1984350.0,442409.64,1024917.07
21293,B00075,2026-11-01,8271525.29,5023714.21,901165.49,2346645.59
21294,B00075,2026-12-01,1390100.01,801264.51,115713.85,473121.65
21295,B00076,2026-01-01,8116232.18,5121307.4,761078.95,2233845.83
21296,B00076,2026-02-01,8817675.47,5856342.99,1295214.16,1666118.32
21297,B00076,2026-03-01,5071874.07,3249128.35,503927.31,1318818.41
21298,B00076,2026-04-01,2861943.79,1664238.52,238195.13,959510.14
21299,B00076,2026-05-01,1937768.78,1300571.34,288465.01,348732.43
21300,B00076,2026-06-01,4110661.06,2321283.36,587378.81,1201998.89
21301,B00076,2026-07-01,5680409.84,3351961.19,843697.93,1484750.72
21302,B00076,2026-08-01,2326640.77,1393298.29,282496.76,650845.72
21303,B00076,2026-09-01,4413831.5,2937133.34,423059.65,1053638.51
21304,B00076,2026-10-01,4146778.97,2313137.35,482567.52,1351074.1
21305,B00076,2026-11-01,8070415.84,5342008.4,1011289.06,1717118.38
21306,B00076,2026-12-01,4231238.27,2483430.83,447222.86,1300584.58
21307,B00077,2026-01-01,8681283.56,5028101.12,1108535.78,2544646.66
21308,B00077,2026-02-01,3925417.98,2236950.54,570203.27,1118264.17
21309,B00077,2026-03-01,3933594.73,2298124.0,373454.96,1262015.77
21310,B00077,2026-04-01,3099212.51,2033683.04,261325.52,804203.95
21311,B00077,2026-05-01,4564584.85,3009454.51,547960.39,1007169.95
21312,B00077,2026-06-01,1876540.95,1242889.77,232803.1,400848.08
21313,B00077,2026-07-01,4077985.59,2452999.32,611510.14,1013476.13
21314,B00077,2026-08-01,1725021.65,1063449.52,257503.06,404069.07
21315,B00077,2026-09-01,5716455.36,3139931.89,753904.79,1822618.68
21316,B00077,2026-10-01,7430109.27,4036751.95,1070949.45,2322407.87
21317,B00077,2026-11-01,6404387.15,4155974.97,942822.81,1305589.37
21318,B00077,2026-12-01,5834069.13,3397839.26,674139.47,1762090.4
21319,B00078,2026-01-01,8823936.55,5084099.83,1220893.8,2518942.92
21320,B00078,2026-02-01,7188987.31,3884887.9,729175.67,2574923.74
21321,B00078,2026-03-01,3022862.47,1839387.96,449260.46,734214.05
21322,B00078,2026-04-01,2493128.73,1403446.25,331720.15,757962.33
21323,B00078,2026-05-01,7800837.34,4224685.74,1012183.33,2563968.27
21324,B00078,2026-06-01,8062711.44,4670740.13,700467.73,2691503.58
21325,B00078,2026-07-01,2983699.66,1676859.86,436703.7,870136.1
21326,B00078,2026-08-01,2307441.98,1542968.39,313600.25,450873.34
21327,B00078,2026-09-01,9259682.62,5054087.02,863375.68,3342219.92
21328,B00078,2026-10-01,3822350.1,2358320.5,321784.11,1142245.49
21329,B00078,2026-11-01,4587696.33,2715194.55,472052.23,1400449.55
21330,B00078,2026-12-01,8815223.96,5666054.63,983816.15,2165353.18
21331,B00079,2026-01-01,2667115.19,1584633.7,329912.46,752569.03
21332,B00079,2026-02-01,1773765.95,989762.01,178192.01,605811.93
21333,B00079,2026-03-01,4831739.95,3151510.04,489532.52,1190697.39
21334,B00079,2026-04-01,4593526.25,3067401.83,486528.64,1039595.78
21335,B00079,2026-05-01,7968843.82,4625873.57,709270.25,2633700.0
21336,B00079,2026-06-01,3174125.49,2093312.49,413588.02,667224.98
21337,B00079,2026-07-01,3278804.75,2066957.33,308710.59,903136.83
21338,B00079,2026-08-01,4239915.77,2296635.1,597085.46,1346195.21
21339,B00079,2026-09-01,3183185.03,1807009.29,476619.63,899556.11
21340,B00079,2026-10-01,7709960.27,5027277.79,1043079.25,1639603.23
21341,B00079,2026-11-01,1390686.4,819624.97,195089.88,375971.55
21342,B00079,2026-12-01,5000239.96,3088526.88,604280.8,1307432.28
21343,B00080,2026-01-01,5363399.53,3015549.97,730932.85,1616916.71
21344,B00080,2026-02-01,3939457.58,2428658.76,578261.69,932537.13
21345,B00080,2026-03-01,1822954.56,1071257.16,218632.57,533064.83
21346,B00080,2026-04-01,9063050.43,6103081.18,909501.83,2050467.42
21347,B00080,2026-05-01,1954485.39,1171117.63,290871.52,492496.24
21348,B00080,2026-06-01,3607121.98,1964169.87,373107.57,1269844.54
21349,B00080,2026-07-01,3571311.79,2025094.6,520875.91,1025341.28
21350,B00080,2026-08-01,8386065.85,4928747.14,1201508.06,2255810.65
21351,B00080,2026-09-01,3569794.31,2341999.42,360634.38,867160.51
21352,B00080,2026-10-01,4605203.34,2542203.43,409822.79,1653177.12
21353,B00080,2026-11-01,8050965.84,5067481.42,984296.77,1999187.65
21354,B00080,2026-12-01,2198423.59,1194377.39,179168.14,824878.06
21355,B00081,2026-01-01,8055615.76,5180549.27,1040343.61,1834722.88
21356,B00081,2026-02-01,5783472.73,3761145.31,673991.16,1348336.26
21357,B00081,2026-03-01,7918219.25,4352662.51,828684.05,2736872.69
21358,B00081,2026-04-01,2044748.81,1226739.16,230958.89,587050.76
21359,B00081,2026-05-01,7158092.43,4543268.55,901776.44,1713047.44
21360,B00081,2026-06-01,2447045.6,1619964.47,254979.9,572101.23
21361,B00081,2026-07-01,3763797.36,2455673.04,468325.0,839799.32
21362,B00081,2026-08-01,1929891.62,1112634.21,185075.9,632181.51
21363,B00081,2026-09-01,5891254.7,3406032.06,684185.15,1801037.49
21364,B00081,2026-10-01,2808120.56,1855243.45,232853.12,720023.99
21365,B00081,2026-11-01,3737122.46,2484063.38,548450.08,704609.0
21366,B00081,2026-12-01,1343760.63,899812.02,124994.77,318953.84
21367,B00082,2026-01-01,3796019.54,2515894.3,541001.41,739123.83
21368,B00082,2026-02-01,4014174.2,2339266.03,408495.38,1266412.79
21369,B00082,2026-03-01,6801595.37,4450700.02,569419.52,1781475.83
21370,B00082,2026-04-01,3484201.56,2072283.72,298267.74,1113650.1
21371,B00082,2026-05-01,4844352.69,2926723.59,567454.39,1350174.71
21372,B00082,2026-06-01,4040433.62,2244413.38,401198.72,1394821.52
21373,B00082,2026-07-01,5882491.2,3334151.91,602753.91,1945585.38
21374,B00082,2026-08-01,2253014.94,1255595.16,311686.63,685733.15
21375,B00082,2026-09-01,1385833.27,808027.67,144238.33,433567.27
21376,B00082,2026-10-01,2347364.24,1568573.69,346070.54,432720.01
21377,B00082,2026-11-01,3808944.31,2465449.29,535079.8,808415.22
21378,B00082,2026-12-01,3499276.92,1993070.06,354892.48,1151314.38
21379,B00083,2026-01-01,3050781.29,1838723.2,446439.36,765618.73
21380,B00083,2026-02-01,5346182.58,3513690.76,497649.7,1334842.12
21381,B00083,2026-03-01,7996266.52,5343557.39,1087582.87,1565126.26
21382,B00083,2026-04-01,3915606.76,2161101.9,354578.99,1399925.87
21383,B00083,2026-05-01,5674982.51,3568139.05,456460.04,1650383.42
21384,B00083,2026-06-01,2300921.99,1464591.04,286704.42,549626.53
21385,B00083,2026-07-01,6699686.19,4505538.84,655008.31,1539139.04
21386,B00083,2026-08-01,2754873.08,1550110.33,354742.33,850020.42
21387,B00083,2026-09-01,2055655.78,1271658.45,217188.38,566808.95
21388,B00083,2026-10-01,9042713.53,5684811.58,1187393.53,2170508.42
21389,B00083,2026-11-01,3010834.97,1942551.16,367622.35,700661.46
21390,B00083,2026-12-01,2861267.38,1859091.74,358838.87,643336.77
21391,B00084,2026-01-01,4603749.26,2705107.29,622071.33,1276570.64
21392,B00084,2026-02-01,4705047.6,2740067.58,501404.66,1463575.36
21393,B00084,2026-03-01,6941421.75,4264069.37,604923.03,2072429.35
21394,B00084,2026-04-01,8455478.33,5452844.53,1181267.06,1821366.74
21395,B00084,2026-05-01,8163322.43,5331848.77,823005.02,2008468.64
21396,B00084,2026-06-01,2817931.92,1551748.0,410110.27,856073.65
21397,B00084,2026-07-01,7888078.11,4917432.89,725370.32,2245274.9
21398,B00084,2026-08-01,7152284.64,4036365.96,664067.02,2451851.66
21399,B00084,2026-09-01,8072329.06,5320070.99,1110686.3,1641571.77
21400,B00084,2026-10-01,3383744.52,1851438.1,502853.0,1029453.42
21401,B00084,2026-11-01,4148812.02,2422265.51,501589.47,1224957.04
21402,B00084,2026-12-01,3306632.62,2075638.83,279629.39,951364.4
21403,B00085,2026-01-01,5196878.38,3002450.92,490024.96,1704402.5
21404,B00085,2026-02-01,8280661.46,5047466.04,928964.46,2304230.96
21405,B00085,2026-03-01,9048348.02,5509164.34,1314599.12,2224584.56
21406,B00085,2026-04-01,7161485.38,3998370.84,598220.88,2564893.66
21407,B00085,2026-05-01,1725609.09,1138188.55,222193.98,365226.56
21408,B00085,2026-06-01,1709199.78,1032445.87,146391.52,530362.39
21409,B00085,2026-07-01,4151345.78,2817819.44,428451.85,905074.49
21410,B00085,2026-08-01,8424012.9,5582690.93,896357.26,1944964.71
21411,B00085,2026-09-01,7452782.07,4618439.68,602462.06,2231880.33
21412,B00085,2026-10-01,2411660.94,1477589.78,249323.56,684747.6
21413,B00085,2026-11-01,4559563.97,2613208.02,678531.61,1267824.34
21414,B00085,2026-12-01,9218286.12,5792371.89,1175083.45,2250830.78
21415,B00086,2026-01-01,5571219.44,3396416.3,523362.91,1651440.23
21416,B00086,2026-02-01,5299203.52,3065989.8,680590.03,1552623.69
21417,B00086,2026-03-01,5057108.62,3409680.07,547984.73,1099443.82
21418,B00086,2026-04-01,6071614.18,3882811.73,638822.68,1549979.77
21419,B00086,2026-05-01,3524728.94,2140578.77,409642.65,974507.52
21420,B00086,2026-06-01,6941123.37,4278289.87,604811.56,2058021.94
21421,B00086,2026-07-01,4561400.3,2486801.14,434076.44,1640522.72
21422,B00086,2026-08-01,2769547.16,1724606.64,298329.5,746611.02
21423,B00086,2026-09-01,3031638.97,2042765.6,377712.57,611160.8
21424,B00086,2026-10-01,7481381.98,4273946.08,985163.87,2222272.03
21425,B00086,2026-11-01,1100210.08,741024.83,133290.71,225894.54
21426,B00086,2026-12-01,1642426.64,1100898.1,210689.04,330839.5
21427,B00087,2026-01-01,6626915.3,3971913.84,974642.21,1680359.25
21428,B00087,2026-02-01,2384464.15,1501859.84,356102.91,526501.4
21429,B00087,2026-03-01,3999006.55,2421961.16,379686.89,1197358.5
21430,B00087,2026-04-01,6886854.19,3989482.91,813683.59,2083687.69
21431,B00087,2026-05-01,2327059.93,1517695.98,322332.69,487031.26
21432,B00087,2026-06-01,7634516.56,4909020.96,956158.8,1769336.8
21433,B00087,2026-07-01,7280297.29,4895664.48,941208.58,1443424.23
21434,B00087,2026-08-01,7117398.16,4491949.11,869506.08,1755942.97
21435,B00087,2026-09-01,8092195.74,4418892.01,975912.17,2697391.56
21436,B00087,2026-10-01,8120894.51,5460519.77,715222.85,1945151.89
21437,B00087,2026-11-01,1769004.15,1168302.8,245478.82,355222.53
21438,B00087,2026-12-01,1545156.26,873445.84,128602.82,543107.6
21439,B00088,2026-01-01,8617319.05,4715409.57,1229090.57,2672818.91
21440,B00088,2026-02-01,3148745.17,1847594.39,419404.77,881746.01
21441,B00088,2026-03-01,7644006.95,4774943.6,777648.22,2091415.13
21442,B00088,2026-04-01,7467862.52,4120375.09,1019618.31,2327869.12
21443,B00088,2026-05-01,7788628.27,4578177.46,642064.35,2568386.46
21444,B00088,2026-06-01,7665893.69,5151189.06,1027396.2,1487308.43
21445,B00088,2026-07-01,7107772.02,3993304.53,902511.18,2211956.31
21446,B00088,2026-08-01,8608050.0,4800498.77,756404.85,3051146.38
21447,B00088,2026-09-01,4862612.04,2976124.22,655726.26,1230761.56
21448,B00088,2026-10-01,7245931.71,4477580.89,635764.86,2132585.96
21449,B00088,2026-11-01,8469157.51,5200327.38,901237.54,2367592.59
21450,B00088,2026-12-01,6140910.56,3439123.03,885605.0,1816182.53
21451,B00089,2026-01-01,5588543.69,3745214.35,792978.06,1050351.28
21452,B00089,2026-02-01,5116627.25,3322054.38,759891.21,1034681.66
21453,B00089,2026-03-01,7371400.01,4365204.41,901022.74,2105172.86
21454,B00089,2026-04-01,6991761.29,4707597.13,588396.58,1695767.58
21455,B00089,2026-05-01,4578703.86,2639706.31,409483.44,1529514.11
21456,B00089,2026-06-01,4870178.97,3062380.74,596026.67,1211771.56
21457,B00089,2026-07-01,6133183.09,3751108.31,861565.81,1520508.97
21458,B00089,2026-08-01,3891143.02,2220422.0,339162.16,1331558.86
21459,B00089,2026-09-01,6947763.79,3846976.87,986495.85,2114291.07
21460,B00089,2026-10-01,1850470.45,1053129.26,239601.38,557739.81
21461,B00089,2026-11-01,8721126.4,5497162.62,872475.69,2351488.09
21462,B00089,2026-12-01,6357953.29,4166118.46,750877.88,1440956.95
21463,B00090,2026-01-01,4438469.36,2644765.07,505333.98,1288370.31
21464,B00090,2026-02-01,3838968.47,2429127.96,516180.49,893660.02
21465,B00090,2026-03-01,3018431.08,1875411.12,410051.6,732968.36
21466,B00090,2026-04-01,1316339.85,883540.13,151360.6,281439.12
21467,B00090,2026-05-01,8373632.79,4995947.56,693450.32,2684234.91
21468,B00090,2026-06-01,2090022.9,1151810.18,304985.26,633227.46
21469,B00090,2026-07-01,3278844.76,1874876.04,298864.86,1105103.86
21470,B00090,2026-08-01,3993637.67,2160303.4,483421.27,1349913.0
21471,B00090,2026-09-01,2905364.78,1870710.2,431347.85,603306.73
21472,B00090,2026-10-01,3663219.92,2381022.58,330143.3,952054.04
21473,B00090,2026-11-01,5365955.84,3548204.48,629466.71,1188284.65
21474,B00090,2026-12-01,7715116.59,4872467.24,1074007.57,1768641.78
21475,B00091,2026-01-01,4628392.91,2913381.37,434775.25,1280236.29
21476,B00091,2026-02-01,2888460.42,1855042.39,348889.03,684529.0
21477,B00091,2026-03-01,7286239.93,4352019.5,972935.69,1961284.74
21478,B00091,2026-04-01,8484495.62,5608594.89,959972.42,1915928.31
21479,B00091,2026-05-01,3337156.04,2014807.22,365996.09,956352.73
21480,B00091,2026-06-01,8465871.43,5113937.72,811356.06,2540577.65
21481,B00091,2026-07-01,3120312.59,1803013.3,279251.92,1038047.37
21482,B00091,2026-08-01,6496853.81,3750006.4,895248.72,1851598.69
21483,B00091,2026-09-01,1725355.99,1004795.64,231498.81,489061.54
21484,B00091,2026-10-01,8123947.81,4594024.62,1179861.04,2350062.15
21485,B00091,2026-11-01,6498080.7,3654046.17,827603.16,2016431.37
